phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.15852016872603392,13.0,1,0.0,0.0,0.0,0.0
0.31704033745206783,13.0,1,0.0,0.0,0.0,0.0
0.47556050617810175,13.0,1,0.0,0.0,0.0,0.0
0.6340806749041357,18.0,1,0.0,0.0,0.0,0.0
0.7926008436301696,20.0,1,0.0,0.0,0.0,0.0
0.9511210123562035,31.0,1,0.0,0.0,0.0,0.0
1.1096411810822375,40.0,1,0.0,0.0,0.0,0.0
1.2681613498082713,44.0,1,0.0,0.0,0.0,0.0
1.4266815185343051,37.0,1,0.0,0.0,0.0,0.0
1.5852016872603392,30.0,1,0.0,0.0,0.0,0.0
1.7437218559863732,28.0,1,0.0,0.0,0.0,0.0
1.902242024712407,33.0,1,0.0,0.0,0.0,0.0
2.060762193438441,25.0,1,0.0,0.0,0.0,0.0
2.2192823621644746,24.0,1,0.0,0.0,0.0,0.0
2.3778025308905084,29.0,1,0.0,0.0,0.0,0.0
2.5363226996165427,33.0,3,0.0,0.0,0.0,0.0
2.424965702136552,54.0,1,0.0,0.0,0.0,0.0
2.313608704656561,51.0,1,0.0,0.0,0.0,0.0
2.20225170717657,53.0,1,0.0,0.0,0.0,0.0
2.090894709696579,57.0,1,0.0,0.0,0.0,0.0
1.9795377122165878,58.0,1,0.0,0.0,0.0,0.0
1.8681807147365967,55.0,1,0.0,0.0,0.0,0.0
1.7568237172566057,33.0,1,0.0,0.0,0.0,0.0
1.6454667197766146,18.0,1,0.0,0.0,0.0,0.0
1.5341097222966236,14.0,1,0.0,0.0,0.0,0.0
1.4227527248166325,25.0,1,0.0,0.0,0.0,0.0
1.3113957273366414,41.0,1,0.0,0.0,0.0,0.0
1.2000387298566504,27.0,1,0.0,0.0,0.0,0.0
1.0886817323766593,28.0,1,0.0,0.0,0.0,0.0
0.9773247348966684,41.0,2,0.0,0.0,0.0,0.0
1.0178656031544602,39.0,1,0.0,0.0,0.0,0.0
1.0584064714122519,42.0,1,0.0,0.0,0.0,0.0
1.0989473396700435,34.0,1,0.0,3.0,0.0,3.0
1.1394882079278352,21.0,1,8.0,98.0,62.0,39.0
1.180029076185627,45.0,1,23.0,183.0,119.0,109.0
1.2205699444434186,34.0,1,27.0,113.0,63.0,80.0
1.2611108127012103,45.0,1,25.0,125.0,69.0,101.0
1.301651680959002,37.0,1,18.0,150.0,80.0,118.0
1.3421925492167937,42.0,1,29.0,167.0,103.0,143.0
1.3827334174745856,42.0,1,34.0,144.0,140.0,119.0
1.4232742857323775,34.0,1,29.0,109.0,149.0,91.0
1.4638151539901691,33.0,2,34.0,84.0,166.0,73.0
1.42262784833254,31.0,1,36.0,87.0,165.0,80.0
1.381440542674911,27.0,1,37.0,83.0,170.0,86.0
1.340253237017282,33.0,1,35.0,69.0,173.0,82.0
1.2990659313596529,25.0,1,25.0,60.0,143.0,61.0
