phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.5494746203534532,115.0,3,27.0,207.0,103.0,203.0
0.6208813943526744,123.0,2,18.0,290.0,75.0,295.0
0.6073577501427349,120.0,1,29.0,303.0,85.0,241.0
0.5938341059327953,103.0,1,33.0,277.0,104.0,178.0
0.5803104617228557,79.0,1,24.0,208.0,246.0,131.0
0.5667868175129162,87.0,1,27.0,180.0,235.0,125.0
0.5532631733029766,95.0,1,28.0,157.0,79.0,141.0
0.5397395290930369,74.0,1,32.0,102.0,79.0,106.0
0.5262158848830973,87.0,1,33.0,141.0,103.0,255.0
0.5126922406731578,100.0,1,33.0,180.0,104.0,291.0
0.49916859646321815,80.0,1,28.0,152.0,90.0,136.0
0.48564495225327853,51.0,1,24.0,154.0,108.0,107.0
0.4721213080433389,75.0,1,32.0,230.0,104.0,208.0
0.4585976638333993,89.0,1,32.0,308.0,93.0,344.0
0.44507401962345966,59.0,1,38.0,257.0,108.0,263.0
0.43155037541352004,53.0,1,46.0,177.0,113.0,120.0
0.4180267312035804,59.0,1,32.0,140.0,110.0,99.0
0.4045030869936408,58.0,1,31.0,152.0,108.0,127.0
0.3909794427837011,62.0,2,34.0,206.0,100.0,192.0
0.3631326731194265,58.0,1,33.0,191.0,95.0,183.0
0.33528590345515186,51.0,1,38.0,186.0,93.0,158.0
0.3074391337908773,39.0,1,32.0,160.0,85.0,141.0
0.2795923641266027,29.0,1,26.0,103.0,92.0,96.0
0.2517455944623281,26.0,1,38.0,76.0,114.0,67.0
0.22389882479805348,36.0,1,45.0,105.0,113.0,113.0
0.19605205513377888,44.0,1,53.0,141.0,264.0,162.0
0.16820528546950428,41.0,1,58.0,163.0,313.0,139.0
0.14035851580522968,40.0,1,38.0,182.0,185.0,143.0
0.11251174614095508,33.0,1,25.0,133.0,149.0,122.0
0.08466497647668049,35.0,2,43.0,107.0,136.0,96.0
0.39581279137321573,39.0,1,53.0,131.0,135.0,127.0
0.7069606062697511,53.0,1,45.0,159.0,143.0,165.0
1.0181084211662863,58.0,2,39.0,148.0,136.0,139.0
0.8293567781292546,58.0,1,43.0,132.0,110.0,188.0
0.6406051350922229,64.0,1,47.0,140.0,122.0,303.0
0.4518534920551912,53.0,1,42.0,115.0,129.0,204.0
0.26310184901815953,50.0,2,48.0,170.0,126.0,149.0
0.19533828267421724,54.0,1,55.0,221.0,168.0,207.0
0.12757471633027495,46.0,1,52.0,156.0,189.0,158.0
