phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.041978405165879924,22.0,1,0.0,0.0,0.0,0.0
0.08395681033175985,18.0,1,0.0,0.0,0.0,0.0
0.12593521549763978,20.0,1,0.0,0.0,0.0,0.0
0.1679136206635197,13.0,1,0.0,0.0,0.0,0.0
0.20989202582939961,10.0,1,0.0,0.0,0.0,0.0
0.25187043099527956,6.0,1,0.0,0.0,0.0,0.0
0.2938488361611595,6.0,1,0.0,0.0,0.0,0.0
0.3358272413270394,7.0,1,0.0,0.0,0.0,0.0
0.3778056464929193,17.0,1,0.0,0.0,0.0,0.0
0.41978405165879923,25.0,1,0.0,0.0,0.0,0.0
0.46176245682467915,25.0,1,0.0,0.0,0.0,0.0
0.5037408619905591,22.0,1,0.0,0.0,0.0,0.0
0.545719267156439,22.0,1,0.0,0.0,0.0,0.0
0.587697672322319,30.0,1,0.0,0.0,0.0,0.0
0.6296760774881989,31.0,1,0.0,0.0,0.0,0.0
0.6716544826540788,37.0,1,0.0,0.0,0.0,0.0
0.7136328878199587,40.0,1,0.0,0.0,0.0,0.0
0.7556112929858386,41.0,2,0.0,0.0,0.0,0.0
0.7468116858620779,37.0,1,0.0,0.0,0.0,0.0
0.7380120787383172,32.0,1,0.0,0.0,0.0,0.0
0.7292124716145565,25.0,1,0.0,0.0,0.0,0.0
0.7204128644907958,14.0,1,0.0,0.0,0.0,0.0
0.7116132573670351,4.0,1,0.0,0.0,0.0,0.0
0.7028136502432744,2.0,1,0.0,0.0,0.0,0.0
0.6940140431195136,4.0,1,0.0,0.0,0.0,0.0
0.6852144359957529,12.0,1,0.0,0.0,0.0,0.0
0.6764148288719922,19.0,1,0.0,0.0,0.0,0.0
0.6676152217482315,17.0,1,0.0,0.0,0.0,0.0
0.6588156146244708,9.0,1,0.0,0.0,0.0,0.0
0.6500160075007101,2.0,1,0.0,0.0,0.0,0.0
0.6412164003769494,0.0,0,0.0,0.0,0.0,0.0
0.6324167932531887,0.0,0,0.0,0.0,0.0,0.0
0.623617186129428,0.0,0,0.0,0.0,0.0,0.0
0.6148175790056672,0.0,1,0.0,0.0,0.0,0.0
0.6060179718819065,4.0,1,0.0,0.0,0.0,0.0
0.5972183647581458,6.0,1,0.0,0.0,0.0,0.0
0.5884187576343851,9.0,1,0.0,0.0,0.0,0.0
0.5796191505106244,15.0,1,0.0,0.0,0.0,0.0
0.5708195433868637,19.0,1,0.0,0.0,0.0,0.0
0.562019936263103,20.0,1,0.0,0.0,0.0,0.0
