phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.1282592333430366,25.0,1,0.0,0.0,0.0,0.0
0.2565184666860732,13.0,1,0.0,0.0,0.0,0.0
0.3847777000291098,22.0,1,0.0,0.0,0.0,0.0
0.5130369333721464,12.0,1,0.0,0.0,0.0,0.0
0.641296166715183,24.0,1,0.0,0.0,0.0,0.0
0.7695554000582197,7.0,1,0.0,0.0,0.0,0.0
0.8978146334012562,9.0,1,0.0,0.0,0.0,0.0
1.0260738667442928,8.0,1,0.0,0.0,0.0,0.0
1.1543331000873294,10.0,1,0.0,0.0,0.0,0.0
1.282592333430366,5.0,1,0.0,0.0,0.0,0.0
1.4108515667734025,7.0,1,0.0,0.0,0.0,0.0
1.539110800116439,22.0,1,0.0,0.0,0.0,0.0
1.6673700334594757,15.0,1,0.0,0.0,0.0,0.0
1.7956292668025124,7.0,1,0.0,0.0,0.0,0.0
1.923888500145549,6.0,2,0.0,0.0,0.0,0.0
1.3447686557409626,12.0,1,0.0,0.0,0.0,0.0
0.7656488113363763,8.0,1,0.0,0.0,0.0,0.0
0.18652896693178994,11.0,2,0.0,0.0,0.0,0.0
0.19827283125044148,18.0,1,0.0,0.0,0.0,0.0
0.21001669556909303,9.0,1,0.0,0.0,0.0,0.0
0.22176055988774457,3.0,1,0.0,0.0,0.0,0.0
0.2335044242063961,5.0,1,0.0,0.0,0.0,0.0
0.24524828852504765,2.0,1,0.0,0.0,0.0,0.0
0.2569921528436992,1.0,1,0.0,0.0,0.0,0.0
0.26873601716235074,5.0,1,0.0,0.0,0.0,0.0
0.2804798814810023,2.0,1,0.0,0.0,0.0,0.0
0.2922237457996538,14.0,1,0.0,0.0,0.0,0.0
0.30396761011830536,16.0,1,0.0,0.0,0.0,0.0
0.3157114744369569,12.0,1,0.0,0.0,0.0,0.0
0.32745533875560845,10.0,1,0.0,0.0,0.0,0.0
0.33919920307426,7.0,1,0.0,0.0,0.0,0.0
0.35094306739291153,7.0,1,0.0,0.0,0.0,0.0
0.3626869317115631,23.0,1,0.0,0.0,0.0,0.0
0.3744307960302146,19.0,1,0.0,0.0,0.0,0.0
0.38617466034886616,14.0,1,0.0,0.0,0.0,0.0
0.3979185246675177,15.0,1,0.0,0.0,0.0,0.0
0.40966238898616925,14.0,1,0.0,0.0,0.0,0.0
0.4214062533048208,10.0,1,0.0,0.0,0.0,0.0
0.43315011762347233,3.0,1,0.0,0.0,0.0,0.0
0.4448939819421239,1.0,1,0.0,0.0,0.0,0.0
0.4566378462607754,4.0,1,0.0,0.0,0.0,0.0
0.46838171057942696,7.0,1,0.0,0.0,0.0,0.0
0.4801255748980785,17.0,1,0.0,0.0,0.0,0.0
0.49186943921673004,15.0,1,0.0,0.0,0.0,0.0
0.5036133035353816,15.0,1,0.0,0.0,0.0,0.0
0.5153571678540331,1.0,1,0.0,0.0,0.0,0.0
0.5271010321726846,2.0,1,0.0,0.0,0.0,0.0
0.538844896491336,3.0,1,0.0,0.0,0.0,0.0
0.5505887608099875,4.0,1,0.0,0.0,0.0,0.0
0.562332625128639,6.0,1,0.0,0.0,0.0,0.0
0.5740764894472905,0.0,1,0.0,0.0,0.0,0.0
0.585820353765942,1.0,1,0.0,0.0,0.0,0.0
0.5975642180845935,1.0,1,0.0,0.0,0.0,0.0
0.609308082403245,3.0,1,0.0,0.0,0.0,0.0
0.6210519467218965,4.0,1,0.0,0.0,0.0,0.0
0.632795811040548,1.0,1,0.0,0.0,0.0,0.0
0.6445396753591995,8.0,1,0.0,0.0,0.0,0.0
0.656283539677851,47.0,1,0.0,0.0,0.0,0.0
