phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.13278033820725121,9.0,1,9.0,0.0,88.0,0.0
0.14483214460459032,9.0,1,10.0,0.0,80.0,0.0
0.15688395100192942,7.0,1,14.0,0.0,89.0,0.0
0.16893575739926853,13.0,1,10.0,0.0,71.0,0.0
0.18098756379660763,19.0,1,12.0,3.0,70.0,0.0
0.19303937019394674,21.0,1,12.0,4.0,79.0,0.0
0.20509117659128584,23.0,1,16.0,6.0,142.0,0.0
0.21714298298862497,22.0,1,17.0,5.0,150.0,0.0
0.2291947893859641,22.0,1,15.0,2.0,149.0,0.0
0.2412465957833032,19.0,1,15.0,0.0,115.0,0.0
0.2532984021806423,18.0,1,14.0,1.0,97.0,0.0
0.2653502085779814,18.0,1,16.0,1.0,102.0,0.0
0.2774020149753206,18.0,1,12.0,1.0,106.0,0.0
0.2894538213726597,23.0,2,14.0,2.0,134.0,3.0
0.11112148827374725,21.0,2,9.0,2.0,130.0,3.0
1.9658323438564653,21.0,2,10.0,8.0,188.0,3.0
1.9567829333971818,20.0,1,17.0,11.0,248.0,10.0
1.9477335229378983,20.0,1,23.0,11.0,240.0,8.0
1.9386841124786147,18.0,1,26.0,12.0,224.0,10.0
1.9296347020193312,16.0,1,21.0,6.0,152.0,3.0
1.9205852915600476,17.0,1,16.0,5.0,110.0,2.0
1.9115358811007641,14.0,1,9.0,5.0,83.0,0.0
1.9024864706414806,17.0,1,13.0,1.0,90.0,0.0
1.893437060182197,13.0,1,13.0,1.0,107.0,0.0
1.8843876497229135,14.0,1,11.0,3.0,120.0,1.0
1.87533823926363,11.0,1,13.0,3.0,140.0,3.0
1.8662888288043464,13.0,1,13.0,7.0,134.0,3.0
1.857239418345063,11.0,1,12.0,5.0,132.0,3.0
1.8481900078857794,16.0,1,10.0,5.0,138.0,2.0
1.8391405974264958,11.0,1,9.0,5.0,130.0,1.0
1.8300911869672123,13.0,1,8.0,1.0,114.0,1.0
1.8210417765079288,13.0,1,11.0,2.0,123.0,2.0
1.8119923660486452,13.0,1,14.0,5.0,170.0,2.0
1.8029429555893617,14.0,1,16.0,6.0,215.0,2.0
1.7938935451300781,17.0,1,17.0,9.0,265.0,2.0
1.7848441346707946,14.0,1,20.0,5.0,282.0,0.0
1.775794724211511,12.0,1,28.0,4.0,287.0,0.0
1.7667453137522275,9.0,1,32.0,2.0,247.0,0.0
1.757695903292944,5.0,1,37.0,1.0,227.0,0.0
1.7486464928336605,11.0,1,33.0,2.0,171.0,1.0
1.739597082374377,16.0,1,30.0,3.0,208.0,9.0
1.7305476719150934,21.0,1,23.0,8.0,209.0,9.0
1.7214982614558099,16.0,1,22.0,8.0,219.0,11.0
1.7124488509965263,17.0,1,15.0,7.0,183.0,4.0
1.7033994405372428,31.0,1,19.0,23.0,176.0,24.0
1.6943500300779593,51.0,1,27.0,42.0,258.0,42.0
1.6853006196186757,59.0,1,30.0,47.0,325.0,42.0
1.6762512091593922,60.0,1,31.0,50.0,359.0,41.0
1.6672017987001087,62.0,1,28.0,46.0,339.0,38.0
1.6581523882408251,59.0,1,31.0,43.0,270.0,35.0
1.6491029777815416,45.0,1,29.0,41.0,256.0,32.0
1.640053567322258,38.0,1,28.0,38.0,271.0,27.0
1.6310041568629747,33.0,1,30.0,46.0,268.0,38.0
1.6219547464036914,33.0,1,24.0,42.0,257.0,36.0
1.6129053359444079,35.0,1,27.0,46.0,246.0,37.0
1.6038559254851243,36.0,1,27.0,38.0,195.0,31.0
1.594806515025841,32.0,1,27.0,30.0,198.0,22.0
1.5857571045665577,28.0,1,25.0,22.0,206.0,18.0
1.5767076941072742,22.0,1,22.0,21.0,234.0,17.0
1.5676582836479906,16.0,1,20.0,15.0,246.0,14.0
1.5586088731887073,13.0,1,18.0,7.0,270.0,6.0
1.549559462729424,12.0,1,23.0,3.0,269.0,3.0
1.5405100522701405,14.0,1,26.0,3.0,236.0,1.0
1.531460641810857,14.0,1,27.0,9.0,196.0,6.0
1.5224112313515736,14.0,1,27.0,12.0,188.0,9.0
1.5133618208922903,13.0,1,26.0,15.0,187.0,10.0
1.5043124104330068,16.0,1,29.0,15.0,208.0,13.0
1.4952629999737233,17.0,1,34.0,14.0,217.0,10.0
