phi,num_activities,num_active_users,forks,opened_issues,stars,closed_issues
0.46089161424756975,18.0,1,0.0,0.0,0.0,0.0
0.9217832284951395,20.0,1,0.0,0.0,0.0,0.0
1.3826748427427091,17.0,1,0.0,0.0,0.0,0.0
1.843566456990279,22.0,2,0.0,0.0,0.0,0.0
1.8076262398567786,25.0,1,0.0,0.0,0.0,0.0
1.7716860227232782,27.0,1,0.0,0.0,0.0,0.0
1.7357458055897779,31.0,1,0.0,0.0,0.0,0.0
1.6998055884562775,27.0,1,0.0,0.0,0.0,0.0
1.6638653713227771,22.0,1,0.0,0.0,0.0,0.0
1.6279251541892767,20.0,1,0.0,0.0,0.0,0.0
1.5919849370557764,20.0,1,0.0,0.0,0.0,0.0
1.556044719922276,24.0,1,0.0,0.0,0.0,0.0
1.5201045027887756,30.0,1,0.0,0.0,0.0,0.0
1.4841642856552753,35.0,1,0.0,0.0,0.0,0.0
1.4482240685217749,36.0,1,0.0,0.0,0.0,0.0
1.4122838513882745,35.0,1,0.0,0.0,0.0,0.0
1.3763436342547744,32.0,1,0.0,0.0,0.0,0.0
1.3404034171212742,26.0,1,0.0,0.0,0.0,0.0
1.3044631999877738,26.0,1,0.0,0.0,0.0,0.0
1.2685229828542735,23.0,1,0.0,0.0,0.0,0.0
1.2325827657207733,23.0,1,0.0,0.0,0.0,0.0
1.1966425485872731,26.0,1,0.0,0.0,0.0,0.0
1.1607023314537728,27.0,1,0.0,0.0,0.0,0.0
1.1247621143202724,27.0,1,0.0,0.0,0.0,0.0
1.0888218971867722,31.0,2,0.0,2.0,0.0,2.0
1.0319884934215662,39.0,1,0.0,2.0,0.0,2.0
0.9751550896563601,40.0,1,0.0,2.0,0.0,2.0
0.918321685891154,44.0,1,0.0,2.0,0.0,2.0
0.861488282125948,43.0,1,0.0,2.0,0.0,2.0
0.8046548783607418,42.0,2,0.0,0.0,0.0,0.0
0.8600457334175201,35.0,1,0.0,0.0,0.0,0.0
0.9154365884742983,37.0,1,22.0,14.0,323.0,7.0
0.9708274435310766,35.0,2,36.0,34.0,421.0,32.0
1.0039969980635999,33.0,1,43.0,68.0,494.0,60.0
1.0371665525961231,37.0,1,48.0,97.0,532.0,85.0
1.0703361071286461,37.0,1,34.0,97.0,297.0,91.0
1.1035056616611694,39.0,1,26.0,107.0,203.0,96.0
1.1366752161936926,46.0,1,20.0,105.0,164.0,97.0
1.1698447707262156,48.0,2,23.0,111.0,130.0,102.0
1.1158489937262712,43.0,1,22.0,112.0,122.0,95.0
1.0618532167263268,46.0,1,22.0,122.0,101.0,100.0
1.0078574397263822,43.0,1,23.0,117.0,91.0,97.0
0.9538616627264377,45.0,1,21.0,130.0,96.0,97.0
0.8998658857264932,45.0,2,26.0,136.0,93.0,115.0
0.8697441974415734,45.0,1,31.0,130.0,164.0,116.0
0.8396225091566536,48.0,1,37.0,139.0,233.0,120.0
0.8095008208717338,55.0,1,42.0,158.0,272.0,141.0
0.779379132586814,60.0,1,40.0,140.0,295.0,114.0
0.7492574443018941,59.0,1,40.0,124.0,258.0,100.0
0.7191357560169742,66.0,1,36.0,123.0,205.0,95.0
0.6890140677320544,58.0,1,37.0,96.0,165.0,69.0
0.6588923794471346,60.0,1,36.0,96.0,134.0,73.0
0.6287706911622147,60.0,1,37.0,108.0,129.0,79.0
0.5986490028772948,63.0,1,33.0,114.0,136.0,90.0
0.568527314592375,66.0,2,29.0,130.0,143.0,124.0
0.5657526648484013,68.0,1,27.0,134.0,138.0,128.0
0.5629780151044275,66.0,1,23.0,127.0,147.0,116.0
0.5602033653604537,74.0,1,25.0,137.0,144.0,115.0
0.5574287156164799,65.0,1,26.0,129.0,145.0,91.0
0.5546540658725062,60.0,1,27.0,122.0,162.0,75.0
0.5518794161285325,60.0,1,29.0,111.0,154.0,73.0
0.5491047663845587,50.0,1,29.0,95.0,143.0,70.0
0.546330116640585,51.0,1,32.0,106.0,144.0,59.0
0.5435554668966113,51.0,1,23.0,103.0,137.0,66.0
0.5407808171526376,59.0,1,30.0,115.0,155.0,80.0
0.5380061674086638,68.0,1,34.0,131.0,170.0,108.0
0.53523151766469,67.0,1,31.0,126.0,201.0,106.0
0.5324568679207163,73.0,2,39.0,128.0,201.0,132.0
0.5532712493971829,81.0,1,39.0,162.0,206.0,155.0
0.5740856308736494,90.0,1,44.0,163.0,218.0,143.0
0.5949000123501159,98.0,1,54.0,174.0,210.0,145.0
0.6157143938265823,84.0,1,56.0,151.0,221.0,117.0
0.6365287753030489,88.0,1,64.0,146.0,217.0,123.0
0.6573431567795154,90.0,1,69.0,167.0,208.0,146.0
0.6781575382559818,89.0,1,65.0,172.0,229.0,168.0
0.6989719197324482,94.0,1,67.0,224.0,243.0,184.0
0.7197863012089147,97.0,1,66.0,227.0,300.0,170.0
0.7406006826853813,80.0,1,60.0,208.0,301.0,145.0
0.7614150641618477,67.0,1,52.0,170.0,284.0,116.0
0.7822294456383141,63.0,1,58.0,144.0,308.0,200.0
0.8030438271147806,53.0,1,57.0,113.0,266.0,181.0
0.8238582085912471,65.0,1,61.0,115.0,221.0,191.0
0.8446725900677136,67.0,1,61.0,109.0,213.0,191.0
0.86548697154418,65.0,1,61.0,99.0,181.0,83.0
0.8863013530206465,66.0,1,48.0,91.0,160.0,75.0
0.907115734497113,65.0,1,45.0,79.0,162.0,70.0
0.9279301159735794,59.0,1,48.0,79.0,155.0,73.0
0.9487444974500459,58.0,1,45.0,79.0,150.0,76.0
0.9695588789265124,61.0,2,49.0,75.0,169.0,74.0
0.9638491376838544,50.0,1,48.0,62.0,174.0,63.0
0.9581393964411964,47.0,1,47.0,63.0,208.0,61.0
0.9524296551985384,39.0,1,52.0,53.0,210.0,49.0
0.9467199139558804,37.0,1,51.0,59.0,199.0,49.0
0.9410101727132224,41.0,1,48.0,72.0,202.0,58.0
0.9353004314705644,42.0,1,56.0,80.0,190.0,67.0
0.9295906902279064,37.0,1,54.0,71.0,190.0,59.0
0.9238809489852484,35.0,1,51.0,73.0,177.0,58.0
0.9181712077425904,25.0,1,47.0,62.0,175.0,42.0
0.9124614664999324,21.0,1,44.0,50.0,183.0,38.0
0.9067517252572744,18.0,1,42.0,46.0,167.0,34.0
0.9010419840146164,20.0,1,46.0,39.0,181.0,36.0
0.8953322427719584,29.0,1,54.0,40.0,179.0,47.0
0.8896225015293004,31.0,1,46.0,39.0,164.0,50.0
0.8839127602866425,41.0,1,46.0,46.0,164.0,73.0
0.8782030190439845,43.0,1,44.0,45.0,152.0,87.0
0.8724932778013264,44.0,1,44.0,43.0,132.0,90.0
0.8667835365586684,53.0,1,52.0,49.0,177.0,105.0
0.8610737953160104,57.0,1,51.0,48.0,164.0,104.0
0.8553640540733523,47.0,1,55.0,50.0,162.0,83.0
0.8496543128306941,38.0,1,51.0,55.0,186.0,64.0
0.8439445715880362,37.0,1,49.0,64.0,155.0,61.0
0.8382348303453782,19.0,1,50.0,55.0,155.0,33.0
0.83252508910272,23.0,1,46.0,58.0,159.0,35.0
0.8268153478600619,28.0,1,41.0,51.0,139.0,40.0
0.821105606617404,37.0,1,43.0,40.0,157.0,44.0
0.815395865374746,44.0,1,44.0,52.0,144.0,57.0
0.8096861241320878,44.0,1,46.0,62.0,144.0,57.0
0.8039763828894297,45.0,1,51.0,75.0,163.0,71.0
0.7982666416467717,41.0,1,58.0,81.0,162.0,67.0
0.7925569004041138,37.0,1,59.0,86.0,156.0,61.0
0.7868471591614556,39.0,1,63.0,81.0,171.0,61.0
0.7811374179187975,41.0,1,63.0,81.0,177.0,63.0
0.7754276766761395,41.0,1,65.0,76.0,384.0,61.0
0.7697179354334815,42.0,1,62.0,81.0,413.0,68.0
0.7640081941908234,45.0,1,66.0,83.0,425.0,70.0
0.7582984529481653,44.0,1,66.0,88.0,413.0,67.0
0.7525887117055073,47.0,2,68.0,92.0,232.0,77.0
0.8585676450639669,50.0,1,70.0,91.0,200.0,75.0
0.9645465784224265,39.0,1,63.0,75.0,186.0,59.0
1.070525511780886,44.0,1,65.0,69.0,194.0,62.0
1.1765044451393456,45.0,1,67.0,58.0,192.0,58.0
1.2824833784978051,28.0,1,73.0,51.0,203.0,35.0
1.3884623118562647,43.0,1,77.0,62.0,214.0,50.0
1.4944412452147242,42.0,1,85.0,67.0,218.0,57.0
1.600420178573184,39.0,1,75.0,68.0,227.0,53.0
1.7063991119316437,38.0,1,82.0,71.0,229.0,63.0
1.8123780452901033,33.0,2,78.0,72.0,219.0,56.0
1.7746206368918536,27.0,1,83.0,64.0,255.0,43.0
1.7368632284936039,41.0,1,85.0,73.0,260.0,60.0
1.6991058200953542,39.0,1,83.0,71.0,271.0,57.0
1.6613484116971045,36.0,1,96.0,76.0,269.0,49.0
1.6235910032988548,40.0,1,96.0,82.0,238.0,55.0
1.585833594900605,41.0,1,94.0,83.0,218.0,51.0
1.5480761865023553,39.0,1,92.0,82.0,207.0,50.0
1.5103187781041056,43.0,1,95.0,79.0,213.0,52.0
1.472561369705856,39.0,1,78.0,74.0,205.0,51.0
1.4348039613076065,31.0,1,77.0,69.0,201.0,43.0
1.397046552909357,33.0,1,68.0,62.0,205.0,47.0
1.3592891445111073,31.0,1,67.0,69.0,189.0,46.0
1.3215317361128576,43.0,1,67.0,85.0,186.0,63.0
1.283774327714608,52.0,1,71.0,79.0,187.0,73.0
