num_nans,num_valids,vnr,avg_phi
1446.0,115.0,0.07952973720608575,0.8306664097523426
731.0,49.0,0.06703146374829001,0.9989525565500291
482.0,38.0,0.07883817427385892,0.8793275317043107
369.0,21.0,0.056910569105691054,0.5885014480826593
297.0,15.0,0.050505050505050504,0.7198962362948175
249.0,11.0,0.04417670682730924,0.7121660782544778
210.0,13.0,0.06190476190476191,0.5772449422451496
190.0,5.0,0.02631578947368421,0.678378892677158
168.0,5.0,0.02976190476190476,0.8569567344945742
150.0,6.0,0.04,0.7555464758110246
134.0,7.0,0.05223880597014925,0.8994531420689248
127.0,3.0,0.023622047244094488,0.8553799808607065
114.0,6.0,0.05263157894736842,1.154806482523422
106.0,5.0,0.04716981132075472,0.9015025591015341
102.0,2.0,0.0196078431372549,0.3747087764957191
95.0,2.0,0.021052631578947368,0.23875372581702
90.0,1.0,0.011111111111111112,0.2900006102049048
84.0,2.0,0.023809523809523808,0.9531551660480347
77.0,5.0,0.06493506493506493,1.0097313742398428
77.0,1.0,0.012987012987012988,0.7285369720955863
72.0,2.0,0.027777777777777776,0.40735401968673196
66.0,4.0,0.06060606060606061,0.8639616992226256
63.0,4.0,0.06349206349206349,0.8771600254002881
63.0,2.0,0.031746031746031744,0.9883854831475
60.0,2.0,0.03333333333333333,0.9260746614781095
55.0,5.0,0.09090909090909091,0.6972010755391114
53.0,4.0,0.07547169811320754,1.339026461001621
55.0,0.0,0.0,
51.0,2.0,0.0392156862745098,0.32043165235402876
51.0,1.0,0.0196078431372549,0.9338777913419558
