num_nans,num_valids,vnr,avg_phi
3575.0,212.0,0.059300699300699304,0.9027841861909595
1791.0,102.0,0.05695142378559464,0.933232039690669
1209.0,53.0,0.043837882547559964,0.9112646417545137
894.0,52.0,0.058165548098434,0.8806431152125241
725.0,32.0,0.044137931034482755,0.9074998678417504
605.0,26.0,0.04297520661157025,0.8253080850314536
509.0,32.0,0.06286836935166994,0.9782393051474529
456.0,17.0,0.03728070175438596,0.9970738580074683
398.0,22.0,0.05527638190954774,0.9274430596896633
367.0,11.0,0.02997275204359673,1.3415897153569423
332.0,12.0,0.03614457831325301,0.8962590486495589
303.0,12.0,0.039603960396039604,0.9130514662288495
280.0,11.0,0.039285714285714285,0.8005763144954673
256.0,14.0,0.0546875,1.0970047924358368
244.0,8.0,0.03278688524590164,0.8216787015398023
224.0,12.0,0.05357142857142857,1.1076198348290254
215.0,7.0,0.03255813953488372,0.9905710913394004
201.0,9.0,0.04477611940298507,0.5779375335068321
190.0,9.0,0.04736842105263158,0.9495849678489758
175.0,14.0,0.08,1.2730938667658924
172.0,8.0,0.046511627906976744,0.6969598429645678
165.0,7.0,0.04242424242424243,1.013318676225915
157.0,7.0,0.044585987261146494,1.0869920591650726
151.0,6.0,0.039735099337748346,0.8768239660173394
144.0,7.0,0.04861111111111111,0.7211777549895596
139.0,6.0,0.04316546762589928,0.8760190800872603
135.0,5.0,0.037037037037037035,1.3143963882734955
131.0,4.0,0.030534351145038167,0.5860034680906588
126.0,4.0,0.031746031746031744,0.5777884950515417
123.0,3.0,0.024390243902439025,0.5261058793360522
