hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,1059.0,124.0,0.11709159584513693,0.7959236922652659,0.08342733545299492,0.8908397145966375
2.0,516.0,75.0,0.14534883720930233,0.7806932469603393,0.09907274707618519,0.7954606158889285
3.0,345.0,49.0,0.14202898550724638,0.7767937512432127,0.09660632946933358,0.9799964730271075
4.0,260.0,35.0,0.1346153846153846,0.7951926053318115,0.09434488537835051,0.7086908593482822
5.0,216.0,20.0,0.09259259259259259,0.6810768733714475,0.05771837909927521,0.644714152976393
6.0,175.0,22.0,0.12571428571428572,0.7315368140373305,0.08169446654223995,0.781944844326892
7.0,155.0,14.0,0.09032258064516129,0.7949323151568348,0.06585238113725259,0.7922743275621721
8.0,130.0,17.0,0.13076923076923078,0.869206482910568,0.10052047761550786,0.8412930797451185
9.0,116.0,15.0,0.12931034482758622,0.872323829172713,0.09988440792053965,0.9232126881500247
10.0,109.0,9.0,0.08256880733944955,0.8170896481509242,0.062320396892867086,0.45620464490172896
11.0,101.0,6.0,0.0594059405940594,0.6451192687300824,0.036174912265238265,0.5069240244347142
12.0,88.0,10.0,0.11363636363636363,0.6004867148707417,0.06127415457864712,0.6984640132123483
13.0,87.0,4.0,0.04597701149425287,0.5291986678646545,0.023261479906138662,0.3673040079148946
14.0,81.0,3.0,0.037037037037037035,0.7973072300548131,0.028475258216243325,0.8599843015526997
15.0,71.0,7.0,0.09859154929577464,0.9034343299930975,0.0810774398711754,0.6825316805770341
16.0,67.0,6.0,0.08955223880597014,0.7852527800976854,0.06454132439159056,0.7949790974994575
17.0,65.0,4.0,0.06153846153846154,0.7383598387108867,0.04280346891077604,0.7887682030501248
18.0,60.0,5.0,0.08333333333333333,0.6458404986891138,0.049680038360701055,0.8156643813446021
19.0,59.0,3.0,0.05084745762711865,0.5677106782181732,0.027469871526685802,0.3993172286935517
20.0,56.0,3.0,0.05357142857142857,1.2542538395695768,0.06377561896116492,1.0545967905020772
21.0,54.0,2.0,0.037037037037037035,0.6264049124608023,0.022371604016457224,0.5275131227932613
22.0,51.0,2.0,0.0392156862745098,1.0092229022423473,0.0380838831034848,0.5374208171664656
23.0,49.0,2.0,0.04081632653061224,0.43962337617147934,0.017240132398881544,0.31159410798703285
24.0,46.0,3.0,0.06521739130434782,1.0880609872262503,0.06661597880977044,0.935967560579464
25.0,47.0,0.0,0.0,,0.0,0.0
26.0,42.0,3.0,0.07142857142857142,0.33393182526811765,0.022262121684541177,0.342027792467497
27.0,35.0,8.0,0.22857142857142856,0.7799749760224604,0.14511162344603912,0.8874083265703046
28.0,39.0,3.0,0.07692307692307693,1.3602797194183005,0.09716283710130719,0.865392651886802
29.0,38.0,2.0,0.05263157894736842,0.9063715754874775,0.045318578774373876,0.7014685950016151
30.0,33.0,6.0,0.18181818181818182,0.9782982315218415,0.15050742023412947,0.7886403868647276
