num_nans,num_valids,vnr,avg_phi
1552.0,98.0,0.06314432989690721,0.5860993081743023
777.0,48.0,0.06177606177606178,0.656415677388534
515.0,35.0,0.06796116504854369,0.5732962495745684
389.0,23.0,0.05912596401028278,0.6021151951859702
309.0,21.0,0.06796116504854369,0.7681464012042618
257.0,18.0,0.07003891050583658,0.544838847682063
223.0,12.0,0.053811659192825115,0.6983615411116489
196.0,10.0,0.05102040816326531,0.9528840568021625
177.0,6.0,0.03389830508474576,0.6334096182446217
156.0,9.0,0.057692307692307696,0.614445192753734
143.0,7.0,0.04895104895104895,0.4884347523321823
130.0,7.0,0.05384615384615385,0.585280760766682
121.0,5.0,0.04132231404958678,1.0417723159245516
112.0,5.0,0.044642857142857144,0.6036440639826737
107.0,3.0,0.028037383177570093,0.9633175857295654
97.0,6.0,0.061855670103092786,0.6650380048151368
94.0,3.0,0.031914893617021274,1.3302247825878457
87.0,4.0,0.04597701149425287,1.0248887155126896
81.0,5.0,0.06172839506172839,0.6921472176261165
80.0,2.0,0.025,0.4865422250025825
77.0,1.0,0.012987012987012988,0.5844835066565611
71.0,4.0,0.056338028169014086,1.0216945365593288
66.0,5.0,0.07575757575757576,1.1784025041213368
67.0,1.0,0.014925373134328358,1.423204934682211
61.0,5.0,0.08196721311475409,0.5622595012438243
60.0,3.0,0.05,0.4313041374832231
60.0,1.0,0.016666666666666666,0.4256638750845946
57.0,1.0,0.017543859649122806,1.9784542671504421
53.0,3.0,0.05660377358490566,0.2525943857641458
53.0,2.0,0.03773584905660377,0.18813527989001788
