hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,2065.0,141.0,0.06828087167070218,0.6975681163653642,0.04458617606868375,0.7603347080444001
2.0,1045.0,58.0,0.05550239234449761,0.8076970093669512,0.04247182823507087,0.8479866687652592
3.0,705.0,30.0,0.0425531914893617,0.9398090711534913,0.0383595539246323,1.0174346993703471
4.0,524.0,27.0,0.05152671755725191,0.6303140545800303,0.030886532620074073,0.5376632819113424
5.0,422.0,19.0,0.045023696682464455,0.7492937933362235,0.03228249903262641,0.867841788280091
6.0,352.0,15.0,0.04261363636363636,1.1193728058832773,0.04575093212056991,0.943347604041862
7.0,301.0,14.0,0.046511627906976744,0.7087424002184114,0.0314996622319294,0.533307178406413
8.0,266.0,9.0,0.03383458646616541,0.7918810198617167,0.025916106104565274,0.7189965401454205
9.0,233.0,12.0,0.05150214592274678,0.8744110935750234,0.04282829846081748,0.6972892546074866
10.0,217.0,3.0,0.013824884792626729,0.5000999768071738,0.006819545138279642,0.45311211535507384
11.0,189.0,11.0,0.0582010582010582,0.756650042225854,0.04161575232242197,0.7973549614840979
12.0,179.0,4.0,0.0223463687150838,1.1340278361609664,0.0247874936865785,0.9664554165547402
13.0,162.0,7.0,0.043209876543209874,1.2272977051216387,0.05083481618847024,0.980529697827307
14.0,150.0,7.0,0.04666666666666667,0.6333545941200817,0.02823873986522657,0.3792534026164009
15.0,144.0,3.0,0.020833333333333332,0.8704161393189329,0.017763594679978224,0.545060766907285
16.0,133.0,4.0,0.03007518796992481,0.7307172895649822,0.021334811374160063,0.6785028686098882
17.0,125.0,4.0,0.032,0.5360023054262113,0.016620226524843757,0.43255483245892684
18.0,119.0,3.0,0.025210084033613446,0.5620773243599846,0.013821573549835688,0.3904171603674835
19.0,108.0,8.0,0.07407407407407407,0.7205280995016983,0.04969159306908264,0.7728045765687237
20.0,108.0,2.0,0.018518518518518517,0.2744145767734104,0.004989355941334735,0.19065232029330909
21.0,100.0,5.0,0.05,0.7946707878879959,0.03784146608990457,0.6436083092822477
22.0,96.0,4.0,0.041666666666666664,0.9382000735039686,0.03752800294015875,0.7934062861852632
23.0,88.0,7.0,0.07954545454545454,1.1217134047228694,0.08265256666379038,1.1740044876234357
24.0,89.0,2.0,0.02247191011235955,0.8933558808575752,0.01963419518368297,0.5058412395407271
25.0,84.0,4.0,0.047619047619047616,0.808056264043795,0.03672983018380886,0.8228358271634707
26.0,82.0,2.0,0.024390243902439025,0.378258749466163,0.00900616070157531,0.2800094273490628
27.0,78.0,3.0,0.038461538461538464,1.022289077686022,0.03786255843281563,0.6065392190284531
28.0,74.0,4.0,0.05405405405405406,0.4030255092949425,0.020667974835638078,0.20345395970625008
29.0,75.0,1.0,0.013333333333333334,1.9318089566412837,0.025418538903174786,0.978613747772229
30.0,73.0,0.0,0.0,,0.0,0.0
