hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,1546.0,105.0,0.06791720569210867,0.8688017624667245,0.05525389767353486,0.6764974413390492
2.0,775.0,50.0,0.06451612903225806,0.6833859530235266,0.041417330486274335,0.6016560038833838
3.0,506.0,44.0,0.08695652173913043,0.7009268309497417,0.05607414647597934,0.6128314543825593
4.0,383.0,29.0,0.07571801566579635,0.6132038883760476,0.043162409618702366,0.5094717539760705
5.0,303.0,27.0,0.0891089108910891,0.7401643277860233,0.0605588995461292,0.6131913453996387
6.0,248.0,27.0,0.10887096774193548,0.5877569928272035,0.057707050204852714,0.6139858975967821
7.0,221.0,14.0,0.06334841628959276,0.6723803757273046,0.040056703234818136,0.4813172055832538
8.0,194.0,12.0,0.061855670103092786,0.5551600933784366,0.03233942291524874,0.5779678297538798
9.0,169.0,14.0,0.08284023668639054,0.7352413728025172,0.05624797387560241,0.4390904098085954
10.0,157.0,8.0,0.050955414012738856,0.6218840217796966,0.030151952571136804,0.49815986191219447
11.0,143.0,7.0,0.04895104895104895,0.3468721904554144,0.01618736888791934,0.21930830829517722
12.0,128.0,9.0,0.0703125,0.5926786485636963,0.038935093701264724,0.6398616959647114
13.0,119.0,8.0,0.06722689075630252,1.0968220511006634,0.06909115282523864,0.8737771529951125
14.0,111.0,6.0,0.05405405405405406,0.31879161226124014,0.016348287808268726,0.3043698508920113
15.0,103.0,7.0,0.06796116504854369,0.36838713233911957,0.023442817512489427,0.2965381072823968
16.0,94.0,9.0,0.09574468085106383,1.0461546809003421,0.0914115740592532,0.8635725970413949
17.0,92.0,5.0,0.05434782608695652,0.4260432537222109,0.02196099245990778,0.19739913272539672
18.0,84.0,7.0,0.08333333333333333,0.5211973425817229,0.04009210327551715,0.40732185320587966
19.0,79.0,7.0,0.08860759493670886,0.9012253382952581,0.0733555507914745,0.7011854127646352
20.0,79.0,3.0,0.0379746835443038,0.8606293539088686,0.03148643977715372,0.8316707910701923
21.0,73.0,5.0,0.0684931506849315,0.22276331346651118,0.014279699581186614,0.165453127707379
22.0,74.0,1.0,0.013513513513513514,2.028295546865915,0.02704394062487887,1.027669743745397
23.0,69.0,2.0,0.028985507246376812,0.9967233227330214,0.02807671331642314,0.6965660305230219
24.0,65.0,3.0,0.046153846153846156,0.49814084165317585,0.02197680183764011,0.5069587764626311
25.0,63.0,3.0,0.047619047619047616,0.24200000770351193,0.011000000350159633,0.16441028884792602
26.0,58.0,5.0,0.08620689655172414,0.1876002665860506,0.01488891004651195,0.16266770717058976
27.0,58.0,3.0,0.05172413793103448,0.5567684286144902,0.027382053866286404,0.5990707120211517
28.0,55.0,3.0,0.05454545454545454,1.395440027869953,0.07217793247603205,1.1766617782762423
29.0,52.0,4.0,0.07692307692307693,0.2211385196898022,0.015795608549271586,0.22055437346728632
30.0,51.0,4.0,0.0784313725490196,0.7677829008665122,0.05583875642665544,0.8620088977370538
