num_nans,num_valids,vnr,avg_phi
2257.0,268.0,0.11874169251218432,0.8673449406497389
1141.0,121.0,0.10604732690622261,0.9135587269537724
757.0,84.0,0.11096433289299867,0.9819277135033285
585.0,46.0,0.07863247863247863,1.1789534707886102
455.0,50.0,0.10989010989010989,1.0450927058970394
395.0,25.0,0.06329113924050633,1.1507660933741748
339.0,21.0,0.061946902654867256,1.009400346793951
292.0,23.0,0.07876712328767123,1.1061155865342003
264.0,16.0,0.06060606060606061,1.0820057042981985
229.0,23.0,0.10043668122270742,0.9781434197370169
216.0,13.0,0.06018518518518518,0.9153804495443368
203.0,7.0,0.034482758620689655,1.2911812122161235
185.0,9.0,0.04864864864864865,0.9311220101297205
174.0,6.0,0.034482758620689655,0.9873504364706106
157.0,11.0,0.07006369426751592,0.9188475173780752
151.0,6.0,0.039735099337748346,1.4296757553254693
141.0,7.0,0.04964539007092199,0.9240271026187882
136.0,4.0,0.029411764705882353,1.487387219446532
127.0,5.0,0.03937007874015748,0.5313457395644415
119.0,7.0,0.058823529411764705,1.0735919716126372
118.0,2.0,0.01694915254237288,1.1425985318756386
107.0,7.0,0.06542056074766354,0.6704643631957016
108.0,1.0,0.009259259259259259,1.195868978816688
103.0,2.0,0.019417475728155338,0.8178840778181267
97.0,4.0,0.041237113402061855,1.280566158642249
96.0,1.0,0.010416666666666666,0.8502528804953278
89.0,4.0,0.0449438202247191,0.8507708811646816
89.0,1.0,0.011235955056179775,1.4765296399273014
86.0,1.0,0.011627906976744186,1.412272269665971
83.0,1.0,0.012048192771084338,0.7556344265173581
