hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,2140.0,111.0,0.05186915887850467,0.8450406104574253,0.04167015004921111,0.9700776467071106
2.0,1066.0,59.0,0.055347091932457786,0.869597376423698,0.04560555129688728,0.8412789618553268
3.0,710.0,40.0,0.056338028169014086,0.839106138526267,0.044752327388067586,0.8164217811135668
4.0,532.0,30.0,0.05639097744360902,1.045328233585654,0.05580043951524843,1.1565188770272663
5.0,426.0,24.0,0.056338028169014086,0.7384736831117049,0.03938526309929093,0.7400628422215232
6.0,361.0,14.0,0.038781163434903045,0.8791651734774606,0.03282216647649186,0.9178867871441917
7.0,306.0,15.0,0.049019607843137254,0.9860696750390516,0.04607802219808653,1.1998626222350153
8.0,268.0,13.0,0.048507462686567165,0.8293335643060138,0.03836774496789388,0.7979647020506457
9.0,240.0,10.0,0.041666666666666664,0.8643582418474152,0.0345743296738966,0.8030991645933659
10.0,216.0,9.0,0.041666666666666664,0.7287878460672708,0.029151513842690827,0.9863992624520872
11.0,194.0,10.0,0.05154639175257732,0.5925662343920876,0.029047364430984685,0.4840747120751586
12.0,179.0,8.0,0.0446927374301676,1.177340975154604,0.05036752834886007,1.0203200483579895
13.0,169.0,4.0,0.023668639053254437,1.150967175632819,0.02661195781809986,0.9217588360283053
14.0,153.0,7.0,0.0457516339869281,0.921774966905307,0.04032765480210718,1.2222614413032733
15.0,149.0,1.0,0.006711409395973154,1.2917791490534838,0.008611860993689891,0.6501955050235866
16.0,132.0,8.0,0.06060606060606061,0.8589316954550499,0.04908181116886,0.9222105427700311
17.0,130.0,2.0,0.015384615384615385,0.5784448160660589,0.008764315394940287,0.4274859332384667
18.0,122.0,3.0,0.02459016393442623,0.6334360399370861,0.015202464958490067,0.7063384091634565
19.0,112.0,6.0,0.05357142857142857,0.5187319014182113,0.02637619837719719,0.3255401111518895
20.0,107.0,5.0,0.04672897196261682,0.8114674316609284,0.036226224627720016,0.6181918845256924
21.0,102.0,5.0,0.049019607843137254,0.7035729032146906,0.03287723846797619,0.5696517117007507
22.0,96.0,6.0,0.0625,0.854691190459823,0.0502759523799896,0.9240945660553389
23.0,93.0,4.0,0.043010752688172046,0.8713588885532009,0.03593232530116292,0.637462895442086
24.0,90.0,3.0,0.03333333333333333,1.2740253782506343,0.04109759284679466,1.0413288269860868
25.0,89.0,1.0,0.011235955056179775,0.18863171388881286,0.0020959079320979207,0.09536381091045533
26.0,85.0,1.0,0.011764705882352941,0.6334382360639933,0.007365560884465039,0.32040189847422945
27.0,81.0,2.0,0.024691358024691357,1.1588125598678725,0.027923194213683673,1.0120344013150528
28.0,77.0,3.0,0.03896103896103896,0.759800286630209,0.02849251074863284,0.2046154018198248
29.0,77.0,0.0,0.0,,0.0,0.0
30.0,74.0,1.0,0.013513513513513514,1.0417482716622064,0.013889976955496085,0.5278191243088511
