hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,2335.0,185.0,0.07922912205567452,0.8294258244197291,0.060890387903829335,0.7513846738870097
2.0,1177.0,83.0,0.07051826677994902,0.7948039783124472,0.052356135079311986,0.8076389712403583
3.0,779.0,61.0,0.07830551989730423,0.7966838527783243,0.05785442264223546,0.8089840361496751
4.0,585.0,45.0,0.07692307692307693,0.7294887717468104,0.05210634083905788,0.7725684107170662
5.0,474.0,30.0,0.06329113924050633,1.081383572739166,0.06436806980590273,0.997782510879315
6.0,394.0,26.0,0.06598984771573604,0.8297100786724043,0.05136300487019647,0.6271447619743961
7.0,329.0,31.0,0.09422492401215805,0.8388553813807083,0.07223476895222766,0.8348784430616095
8.0,286.0,29.0,0.10139860139860139,0.7655562632961689,0.07047978297012347,0.7181935806167199
9.0,259.0,21.0,0.08108108108108109,0.898630665113063,0.06739729988347973,0.904978633356518
10.0,238.0,14.0,0.058823529411764705,0.9013941842152322,0.05007745467862401,0.7889482140335428
11.0,216.0,13.0,0.06018518518518518,0.873265977324883,0.04957405111451301,0.984729501599477
12.0,200.0,10.0,0.05,0.9581647149452411,0.045626891187868626,0.8622985168679563
13.0,179.0,14.0,0.0782122905027933,0.8905782696186438,0.06460153251119696,0.6930026102928767
14.0,170.0,10.0,0.058823529411764705,0.5215487161863306,0.02897492867701837,0.4628126298390747
15.0,158.0,10.0,0.06329113924050633,0.9796539100593155,0.05831273274162592,0.7485856460529273
16.0,145.0,12.0,0.08275862068965517,0.5898801306902892,0.045086379415818285,0.4238385403477977
17.0,141.0,7.0,0.04964539007092199,0.7754616351122892,0.03667723949855422,0.7783943155468245
18.0,128.0,12.0,0.09375,0.8198122852698284,0.07026962445169958,0.7159178153320193
19.0,124.0,8.0,0.06451612903225806,0.8486281543798849,0.05143200935635666,0.7927291497464812
20.0,117.0,9.0,0.07692307692307693,0.7101527355958636,0.050725195399704534,0.6081741476839923
21.0,112.0,8.0,0.07142857142857142,0.8901989345355956,0.05934659563570637,0.7990218026415218
22.0,107.0,7.0,0.06542056074766354,1.080181358729441,0.06632692553601832,0.8807372603703826
23.0,103.0,6.0,0.05825242718446602,0.9717329558387963,0.05348988747736493,1.0469161071195334
24.0,100.0,5.0,0.05,0.8050040226744564,0.038333524889259826,0.955586774309975
25.0,94.0,6.0,0.06382978723404255,0.8798374530804237,0.05279024718482542,0.30022488191646707
26.0,91.0,5.0,0.054945054945054944,0.9205938510298889,0.047947596407806714,0.8885279364489879
27.0,87.0,6.0,0.06896551724137931,1.3098691668611466,0.0845076881845901,0.9465232733553349
28.0,88.0,2.0,0.022727272727272728,0.3383177451244227,0.00751817211387606,0.25031885826492156
29.0,78.0,8.0,0.10256410256410256,0.9225870598198642,0.08582205207626643,0.8595461126889414
30.0,83.0,1.0,0.012048192771084338,0.13379053866393503,0.0015927445079039885,0.06769164158591952
