num_nans,num_valids,vnr,avg_phi
2098.0,212.0,0.10104861773117255,0.9889697432521816
1053.0,102.0,0.09686609686609686,0.9503693071686298
699.0,71.0,0.10157367668097282,1.0044813359023306
529.0,48.0,0.09073724007561437,0.7546400929886353
431.0,31.0,0.07192575406032482,0.8659205826593981
366.0,19.0,0.05191256830601093,1.0214731451265122
303.0,27.0,0.0891089108910891,0.6965069022242635
269.0,19.0,0.07063197026022305,0.8458226128575532
236.0,20.0,0.0847457627118644,0.7622792638873748
217.0,14.0,0.06451612903225806,0.7571015125436514
203.0,7.0,0.034482758620689655,0.7623700403607258
185.0,7.0,0.03783783783783784,1.0778341501030306
167.0,10.0,0.059880239520958084,1.0599626111675864
156.0,9.0,0.057692307692307696,1.4112873583326826
147.0,7.0,0.047619047619047616,0.9474556147823706
138.0,6.0,0.043478260869565216,0.6514573326315024
124.0,11.0,0.08870967741935484,0.7110016896925083
123.0,5.0,0.04065040650406504,1.2200989980650632
115.0,6.0,0.05217391304347826,1.0605213241622862
111.0,4.0,0.036036036036036036,1.1781569207371332
100.0,10.0,0.1,1.2255715792631157
102.0,3.0,0.029411764705882353,0.392252788504311
96.0,4.0,0.041666666666666664,0.6400012091386891
94.0,2.0,0.02127659574468085,1.2429687078520877
89.0,3.0,0.033707865168539325,0.7914321219172512
84.0,4.0,0.047619047619047616,1.0260124357437177
85.0,0.0,0.0,
79.0,3.0,0.0379746835443038,0.6236376340546258
77.0,2.0,0.025974025974025976,0.7047504035203177
75.0,2.0,0.02666666666666667,0.4285554960004462
