num_nans,num_valids,vnr,avg_phi
3670.0,499.0,0.13596730245231609,0.9036294502802247
1870.0,214.0,0.1144385026737968,0.9277799810898084
1260.0,129.0,0.10238095238095238,0.8425334722702247
957.0,85.0,0.08881922675026123,1.0357239998824863
760.0,73.0,0.09605263157894736,0.9658355082515845
652.0,42.0,0.06441717791411043,0.9262501253047842
554.0,41.0,0.0740072202166065,0.9661100218646848
492.0,29.0,0.05894308943089431,0.7191303515489854
437.0,26.0,0.059496567505720827,0.7574812156204065
395.0,21.0,0.053164556962025315,0.8578059384208119
364.0,15.0,0.04120879120879121,0.833286114901846
339.0,8.0,0.02359882005899705,0.5397631054433425
312.0,8.0,0.02564102564102564,0.8394747792871176
285.0,12.0,0.042105263157894736,0.7502363591016228
269.0,8.0,0.02973977695167286,0.8215300491627495
246.0,14.0,0.056910569105691054,0.8246807660517589
240.0,5.0,0.020833333333333332,1.137536286077219
229.0,2.0,0.008733624454148471,0.9792173244969637
215.0,4.0,0.018604651162790697,1.0347560455045193
202.0,6.0,0.0297029702970297,0.9742326805309873
194.0,4.0,0.020618556701030927,0.984777552699382
184.0,5.0,0.02717391304347826,0.7434954754123929
181.0,0.0,0.0,
169.0,4.0,0.023668639053254437,0.5041827023622636
159.0,7.0,0.0440251572327044,0.8181266533670223
157.0,3.0,0.01910828025477707,1.185552462694404
149.0,5.0,0.03355704697986577,0.8852710670674124
146.0,2.0,0.0136986301369863,0.32763548879926385
140.0,3.0,0.02142857142857143,1.041965232011128
136.0,2.0,0.014705882352941176,0.5591319364830575
