num_nans,num_valids,vnr,avg_phi
2065.0,141.0,0.06828087167070218,0.6975681163653642
1045.0,58.0,0.05550239234449761,0.8076970093669512
705.0,30.0,0.0425531914893617,0.9398090711534913
524.0,27.0,0.05152671755725191,0.6303140545800303
422.0,19.0,0.045023696682464455,0.7492937933362235
352.0,15.0,0.04261363636363636,1.1193728058832773
301.0,14.0,0.046511627906976744,0.7087424002184114
266.0,9.0,0.03383458646616541,0.7918810198617167
233.0,12.0,0.05150214592274678,0.8744110935750234
217.0,3.0,0.013824884792626729,0.5000999768071738
189.0,11.0,0.0582010582010582,0.756650042225854
179.0,4.0,0.0223463687150838,1.1340278361609664
162.0,7.0,0.043209876543209874,1.2272977051216387
150.0,7.0,0.04666666666666667,0.6333545941200817
144.0,3.0,0.020833333333333332,0.8704161393189329
133.0,4.0,0.03007518796992481,0.7307172895649822
125.0,4.0,0.032,0.5360023054262113
119.0,3.0,0.025210084033613446,0.5620773243599846
108.0,8.0,0.07407407407407407,0.7205280995016983
108.0,2.0,0.018518518518518517,0.2744145767734104
100.0,5.0,0.05,0.7946707878879959
96.0,4.0,0.041666666666666664,0.9382000735039686
88.0,7.0,0.07954545454545454,1.1217134047228694
89.0,2.0,0.02247191011235955,0.8933558808575752
84.0,4.0,0.047619047619047616,0.808056264043795
82.0,2.0,0.024390243902439025,0.378258749466163
78.0,3.0,0.038461538461538464,1.022289077686022
74.0,4.0,0.05405405405405406,0.4030255092949425
75.0,1.0,0.013333333333333334,1.9318089566412837
73.0,0.0,0.0,
