hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,4205.0,398.0,0.09464922711058264,1.0485946918037823,0.09066710565672505,0.9314213175806666
2.0,2101.0,200.0,0.09519276534983341,1.0458549008563351,0.09090438077847328,0.8995693350882801
3.0,1416.0,118.0,0.08333333333333333,0.9637172608604045,0.0741320969892619,0.9176544504205694
4.0,1055.0,95.0,0.09004739336492891,0.9492288334734559,0.07841455580867679,0.8794066394320409
5.0,844.0,76.0,0.09004739336492891,1.1678092799067186,0.09647120138359849,1.0351644953325603
6.0,712.0,55.0,0.07724719101123595,0.8330354861978655,0.05973526954482738,0.6847410566948705
7.0,618.0,39.0,0.06310679611650485,1.0199910604299534,0.060547414546070294,1.0020602747392946
8.0,539.0,36.0,0.06679035250463822,0.9268511999773144,0.05802894469423185,0.7658248743092827
9.0,486.0,25.0,0.051440329218107,0.7897115574723358,0.038635594788274746,0.6989900800988683
10.0,432.0,28.0,0.06481481481481481,1.3090949031082346,0.07968403758050123,1.34806746412287
11.0,402.0,16.0,0.03980099502487562,0.7440736827586099,0.028481289292195594,0.7153629763555761
12.0,367.0,16.0,0.043596730245231606,0.9831517325758967,0.041071612849123626,1.055014767141893
13.0,339.0,15.0,0.04424778761061947,0.9069025867570303,0.03842807571004366,0.8954285620534113
14.0,306.0,22.0,0.0718954248366013,0.9034236241373663,0.06059548698482335,0.9572204890366423
15.0,296.0,10.0,0.033783783783783786,1.0066240263647388,0.03289621001191957,1.2416593756801806
16.0,273.0,14.0,0.05128205128205128,0.8140419339560118,0.039709362632000575,0.7957625800479037
17.0,259.0,11.0,0.04247104247104247,1.128769511647708,0.0459869060300918,1.1602942287080058
18.0,248.0,7.0,0.028225806451612902,1.161922440553301,0.031895910132835714,1.0558059258955985
19.0,237.0,5.0,0.02109704641350211,1.1755153943368928,0.024287508147456463,1.0848206566187855
20.0,224.0,6.0,0.026785714285714284,1.2707763678016752,0.03315068785569588,1.1988842846397119
21.0,211.0,8.0,0.037914691943127965,0.7511729266997911,0.027440106911407896,0.43855514592425376
22.0,205.0,4.0,0.01951219512195122,0.6885870784010562,0.013178700065091984,0.5426496466663179
23.0,196.0,4.0,0.02040816326530612,1.0380516887685245,0.020761033775370488,0.8346153125276057
24.0,181.0,10.0,0.055248618784530384,0.9997703177130683,0.05234399569178369,0.9390160932147977
25.0,179.0,5.0,0.027932960893854747,0.8175161684795473,0.02221511327390074,0.7521880014760254
26.0,174.0,3.0,0.017241379310344827,0.8345979508836994,0.01414572798107965,0.7276604888246783
27.0,164.0,6.0,0.036585365853658534,0.442556848955638,0.015619653492551934,0.24370983571919191
28.0,160.0,4.0,0.025,0.9280604250812236,0.022635620123932283,0.4694233858517167
29.0,154.0,4.0,0.025974025974025976,1.4354928544134176,0.0363415912509726,1.0108168309536185
30.0,150.0,3.0,0.02,0.8981083301492413,0.01760996725782826,0.7344598621768663
