num_nans,num_valids,vnr,avg_phi
1911.0,118.0,0.06174777603349032,0.754904757094621
951.0,63.0,0.06624605678233439,0.7614636281401753
635.0,41.0,0.06456692913385827,0.7701752906822663
482.0,25.0,0.05186721991701245,0.904812916853449
377.0,28.0,0.07427055702917772,0.7497439506276661
317.0,21.0,0.06624605678233439,0.6614525329503071
271.0,18.0,0.06642066420664207,0.6665646463038614
244.0,9.0,0.036885245901639344,0.8145259885096524
212.0,13.0,0.06132075471698113,0.7028010352106444
190.0,12.0,0.06315789473684211,0.8858902252800966
175.0,9.0,0.05142857142857143,1.038500411962168
158.0,11.0,0.06962025316455696,0.6973348198410181
148.0,8.0,0.05405405405405406,0.9458071595783406
133.0,11.0,0.08270676691729323,0.7959245740696651
126.0,9.0,0.07142857142857142,0.6525446879332801
120.0,6.0,0.05,0.6121880488115026
109.0,10.0,0.09174311926605505,0.9221754018819592
106.0,6.0,0.05660377358490566,0.7286967178961032
96.0,10.0,0.10416666666666667,0.7917207443688075
93.0,8.0,0.08602150537634409,0.9189702618440115
89.0,7.0,0.07865168539325842,0.7176139788459194
84.0,8.0,0.09523809523809523,0.8699151088897243
83.0,5.0,0.060240963855421686,0.4705561597309602
80.0,4.0,0.05,0.8575576872661312
79.0,2.0,0.02531645569620253,0.5804443093144603
76.0,2.0,0.02631578947368421,1.1786452337105109
73.0,2.0,0.0273972602739726,0.7045148132142586
64.0,8.0,0.125,0.6532711708481701
67.0,2.0,0.029850746268656716,0.2912223487102689
64.0,3.0,0.046875,0.845675807260888
