num_nans,num_valids,vnr,avg_phi
2985.0,275.0,0.09212730318257957,0.7770574141553985
1486.0,144.0,0.09690444145356662,0.6579947788569862
985.0,101.0,0.10253807106598985,0.7951922933698432
739.0,76.0,0.10284167794316644,0.6921510121315273
597.0,55.0,0.09212730318257957,0.75860447744759
503.0,40.0,0.07952286282306163,0.743103186177102
428.0,37.0,0.08644859813084112,0.8430983911176638
375.0,32.0,0.08533333333333333,0.5425295433042667
331.0,31.0,0.09365558912386707,0.8418357885616095
299.0,27.0,0.0903010033444816,0.5637936483038678
277.0,19.0,0.06859205776173286,0.595994942349172
257.0,14.0,0.054474708171206226,0.8607881845689416
225.0,25.0,0.1111111111111111,0.8818918333163601
208.0,24.0,0.11538461538461539,0.5965726001846668
199.0,18.0,0.09045226130653267,1.0353306410203176
192.0,11.0,0.057291666666666664,0.6084226930881244
177.0,14.0,0.07909604519774012,0.5026100581407591
170.0,11.0,0.06470588235294118,0.9245941454157998
163.0,8.0,0.049079754601226995,0.4883697419121527
149.0,14.0,0.09395973154362416,0.5126727471172532
143.0,12.0,0.08391608391608392,0.7779064765976705
136.0,12.0,0.08823529411764706,0.5450063758104213
128.0,13.0,0.1015625,0.8953899473857305
127.0,8.0,0.06299212598425197,0.8403567681108031
121.0,9.0,0.0743801652892562,0.5603262326670857
116.0,9.0,0.07758620689655173,0.8194710533856574
113.0,7.0,0.061946902654867256,0.8934588019714583
108.0,8.0,0.07407407407407407,0.919538903335843
107.0,5.0,0.04672897196261682,0.9399069183341695
101.0,7.0,0.06930693069306931,0.8494061472672892
