num_nans,num_valids,vnr,avg_phi
649.0,60.0,0.09244992295839753,0.7286821208537193
327.0,27.0,0.08256880733944955,0.7486785220952181
218.0,18.0,0.08256880733944955,0.5983475088582914
166.0,11.0,0.06626506024096386,1.014329159060538
128.0,13.0,0.1015625,0.7010627415709002
109.0,9.0,0.08256880733944955,1.0116656512127156
95.0,6.0,0.06315789473684211,0.661446406627777
80.0,8.0,0.1,0.5594765235482302
76.0,2.0,0.02631578947368421,0.33509212057779586
67.0,3.0,0.04477611940298507,0.5551057424696025
63.0,1.0,0.015873015873015872,0.7415314709843951
54.0,5.0,0.09259259259259259,0.7504407804076104
50.0,4.0,0.08,0.5486981258421286
47.0,3.0,0.06382978723404255,0.7038743667323141
44.0,3.0,0.06818181818181818,0.5334498111553309
40.0,4.0,0.1,0.6249700714169981
40.0,1.0,0.025,0.920222752486699
38.0,1.0,0.02631578947368421,0.3436612189102333
31.0,6.0,0.1935483870967742,0.7195212986297576
34.0,1.0,0.029411764705882353,0.6505066530645377
31.0,2.0,0.06451612903225806,0.5023611180314108
29.0,3.0,0.10344827586206896,0.7349091967495381
27.0,3.0,0.1111111111111111,0.8322181851406452
29.0,0.0,0.0,
27.0,1.0,0.037037037037037035,0.16105750595021348
25.0,2.0,0.08,0.272596675409631
26.0,0.0,0.0,
25.0,0.0,0.0,
22.0,2.0,0.09090909090909091,0.8474009970588987
23.0,0.0,0.0,
