hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,3399.0,169.0,0.04972050603118564,0.8656879955569194,0.041003719520493094,0.7904283916931192
2.0,1712.0,72.0,0.04205607476635514,0.9140871380362812,0.036891409158414934,0.7403793644282305
3.0,1136.0,53.0,0.04665492957746479,0.854252071107398,0.03807851956996811,0.9318798548818127
4.0,851.0,41.0,0.0481786133960047,0.9625452218883982,0.044242549436574366,0.8583679227677561
5.0,680.0,33.0,0.04852941176470588,1.1136988781720776,0.051545670378230816,1.1558460890769398
6.0,578.0,16.0,0.02768166089965398,1.024929998628627,0.027607542050602743,1.0139556293254932
7.0,490.0,19.0,0.03877551020408163,0.751701495222405,0.028059584301032798,0.8171070751637021
8.0,426.0,20.0,0.046948356807511735,0.9599499311742026,0.04304708211543509,0.7631266506833694
9.0,382.0,14.0,0.03664921465968586,0.8075495114842942,0.028549730203990195,0.8139970798770593
10.0,345.0,11.0,0.03188405797101449,0.9819698270113193,0.030341764317765484,0.7584109524627751
11.0,310.0,14.0,0.04516129032258064,1.0042957598161517,0.04339549579452507,0.7290856364374101
12.0,288.0,9.0,0.03125,0.4520412657962041,0.013698220175642548,0.3681877296532509
13.0,263.0,11.0,0.04182509505703422,1.249129465901649,0.05014753330262094,1.0894767036113862
14.0,247.0,7.0,0.02834008097165992,1.215394930679268,0.033495135884861714,1.0655774063397911
15.0,225.0,12.0,0.05333333333333334,0.7926771313187803,0.040135550952849645,0.6022240053472449
16.0,217.0,6.0,0.027649769585253458,0.7849111520141396,0.021118685704416308,0.5854106076339489
17.0,203.0,6.0,0.029556650246305417,1.0511988386348738,0.030177957089996377,0.6902223512702912
18.0,193.0,5.0,0.025906735751295335,0.5969088222071176,0.015073455106240342,0.5258256238873615
19.0,177.0,10.0,0.05649717514124294,0.7241879998559113,0.0387266310083375,0.6330742029018436
20.0,169.0,9.0,0.05325443786982249,0.6231497866839738,0.03150757348402115,0.4847917964576802
21.0,158.0,11.0,0.06962025316455696,0.9614971370300588,0.06258265388953045,0.8792025039296912
22.0,156.0,6.0,0.038461538461538464,1.0135979165869866,0.0375406635772958,1.1054596000344408
23.0,150.0,5.0,0.03333333333333333,1.2040776748147188,0.03884121531660383,0.8908749331182548
24.0,141.0,7.0,0.04964539007092199,0.9182578293592689,0.043431113550776224,0.6587006043203653
25.0,138.0,4.0,0.028985507246376812,0.9098619875374065,0.025629915141898777,0.48889049783889205
26.0,133.0,4.0,0.03007518796992481,0.6484796754130042,0.018933713150744647,0.7147153104080586
27.0,126.0,6.0,0.047619047619047616,0.8649746889003959,0.03931703131365435,1.0061228313255228
28.0,125.0,2.0,0.016,0.8791118082822696,0.013844280445390073,0.7879995776115262
29.0,120.0,3.0,0.025,0.985455149938427,0.024035491461912854,0.49341825311282067
30.0,114.0,4.0,0.03508771929824561,0.8521525250919697,0.028886526274304058,0.9156715408170081
