hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,3241.0,230.0,0.07096575131132367,0.762885253104869,0.05055131322792276,0.778470806149247
2.0,1609.0,126.0,0.07830950901180858,0.7928693734210555,0.0575801389343245,0.782098523544385
3.0,1084.0,73.0,0.06734317343173432,0.7351435799902764,0.04638330279973222,0.7441059438802993
4.0,810.0,57.0,0.07037037037037037,0.7049119574642462,0.04634369270526186,0.7480799408033187
5.0,662.0,32.0,0.04833836858006042,0.7348710036517823,0.03388454195512541,0.7757030408635518
6.0,536.0,42.0,0.07835820895522388,0.6187690612176721,0.04496245773554018,0.6195638579187366
7.0,455.0,40.0,0.08791208791208792,0.6989257550961295,0.05647884889665694,0.7091308378168222
8.0,406.0,27.0,0.0665024630541872,0.6313825711650524,0.03937027580013029,0.59835354224311
9.0,357.0,28.0,0.0784313725490196,0.6778121254448111,0.04929542730507718,0.5708493125837569
10.0,329.0,18.0,0.0547112462006079,0.539714926657069,0.027996739711317695,0.5181552166328544
11.0,292.0,23.0,0.07876712328767123,0.710851049920378,0.05190340999418632,0.5135108373338839
12.0,270.0,19.0,0.07037037037037037,0.7850701111072098,0.051613605920543204,0.688880331560113
13.0,250.0,17.0,0.068,0.6421004589262829,0.040882800755606026,0.5263892825464577
14.0,228.0,19.0,0.08333333333333333,0.6540362281120577,0.050310479085542904,0.5601256965863646
15.0,218.0,13.0,0.05963302752293578,0.46573537122810615,0.026210215696819823,0.4783232741545762
16.0,199.0,17.0,0.08542713567839195,0.6128731471710706,0.048235386582908324,0.4974032027074766
17.0,188.0,16.0,0.0851063829787234,0.5872431687219903,0.0460582877429012,0.4966051959933311
18.0,176.0,16.0,0.09090909090909091,0.6866001986442648,0.05721668322035541,0.5645639131760206
19.0,167.0,15.0,0.08982035928143713,0.6545865825710008,0.05394944361848907,0.7913245418879894
20.0,164.0,9.0,0.054878048780487805,0.6257984355534153,0.032555987976767266,0.4191402223605687
21.0,150.0,15.0,0.1,0.6369398187045087,0.05790361988222806,0.5307143819488183
22.0,148.0,9.0,0.060810810810810814,0.6733469528369539,0.038599506850526016,0.6429784047292155
23.0,139.0,11.0,0.07913669064748201,0.8425475604371834,0.06178682109872678,0.4996016136267432
24.0,139.0,5.0,0.03597122302158273,1.2598105095231202,0.043743420469552784,0.9999340241292889
25.0,132.0,6.0,0.045454545454545456,0.8545262160144977,0.037153313739760774,0.920089273374377
26.0,127.0,6.0,0.047244094488188976,0.608706225433325,0.02746043122255601,0.571263020467799
27.0,120.0,8.0,0.06666666666666667,0.9480274153260535,0.059251713457878344,0.7501441410112499
28.0,114.0,9.0,0.07894736842105263,0.6165070430077546,0.045110271439591794,0.6171945959778047
29.0,110.0,9.0,0.08181818181818182,0.42731961763256265,0.032318290409185414,0.42995415603995757
30.0,108.0,7.0,0.06481481481481481,0.7766879003490893,0.04727665480385761,0.7145194135585449
