num_nans,num_valids,vnr,avg_phi
2394.0,132.0,0.05513784461152882,0.6512652204042408
1197.0,66.0,0.05513784461152882,0.6280299878221666
796.0,46.0,0.05778894472361809,0.5968530146517391
594.0,37.0,0.06228956228956229,0.5571636529148821
484.0,21.0,0.04338842975206612,0.7337166749923926
397.0,24.0,0.060453400503778336,0.6725698360830705
338.0,22.0,0.0650887573964497,0.6403736462432407
298.0,17.0,0.05704697986577181,0.7742729459626746
267.0,13.0,0.04868913857677903,0.762522736140862
242.0,10.0,0.04132231404958678,0.532821894385376
211.0,18.0,0.08530805687203792,0.7589751658194113
204.0,6.0,0.029411764705882353,0.4180254328241024
185.0,9.0,0.04864864864864865,0.6997278990858176
170.0,10.0,0.058823529411764705,0.6944211423014184
161.0,7.0,0.043478260869565216,1.159358024271498
150.0,7.0,0.04666666666666667,1.0503529403364567
142.0,6.0,0.04225352112676056,0.7747534321427479
134.0,6.0,0.04477611940298507,0.8679068696910592
127.0,5.0,0.03937007874015748,0.9051661738824601
120.0,6.0,0.05,1.162184449519205
111.0,9.0,0.08108108108108109,0.6760600722117669
105.0,9.0,0.08571428571428572,0.5606713079596257
105.0,4.0,0.0380952380952381,0.5230784130558205
101.0,4.0,0.039603960396039604,0.5990946117440142
97.0,4.0,0.041237113402061855,0.5505211835572597
95.0,2.0,0.021052631578947368,0.3162941035973706
88.0,5.0,0.056818181818181816,0.6774476731296833
86.0,4.0,0.046511627906976744,0.7858688602788347
84.0,3.0,0.03571428571428571,0.6961697271645519
78.0,6.0,0.07692307692307693,0.7500651379429737
