num_nans,num_valids,vnr,avg_phi
1759.0,182.0,0.10346787947697555,0.7086848119856314
885.0,85.0,0.096045197740113,0.7388922936768131
591.0,56.0,0.09475465313028765,0.6597477707267096
439.0,46.0,0.10478359908883828,0.7541983249115125
355.0,33.0,0.09295774647887324,0.6918347396223644
301.0,22.0,0.07308970099667775,0.588745190598972
256.0,21.0,0.08203125,0.5846167534607716
226.0,16.0,0.07079646017699115,0.7594637144967129
205.0,10.0,0.04878048780487805,0.4660887771678697
178.0,16.0,0.0898876404494382,0.7120612204455052
170.0,6.0,0.03529411764705882,0.5569750988990243
153.0,8.0,0.05228758169934641,0.6286149153967431
141.0,8.0,0.05673758865248227,0.6858479565180233
128.0,10.0,0.078125,0.8576397506046
120.0,9.0,0.075,0.7350714178118676
112.0,9.0,0.08035714285714286,0.5421379050517151
106.0,8.0,0.07547169811320754,0.4440035483532032
100.0,7.0,0.07,0.4935959900956873
94.0,8.0,0.0851063829787234,0.8566311758470027
91.0,6.0,0.06593406593406594,0.897604243713526
85.0,7.0,0.08235294117647059,0.5811287147127129
85.0,3.0,0.03529411764705882,0.754205150107185
77.0,7.0,0.09090909090909091,0.8016123309474067
73.0,7.0,0.0958904109589041,1.1040212768276574
74.0,3.0,0.04054054054054054,0.7881805077436327
70.0,4.0,0.05714285714285714,0.18514965220926496
69.0,2.0,0.028985507246376812,0.18430189902875838
65.0,4.0,0.06153846153846154,0.9677396443266778
62.0,4.0,0.06451612903225806,0.3290847841851716
58.0,6.0,0.10344827586206896,0.8789020591716987
