hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,3785.0,284.0,0.07503302509907529,0.9038139558762732,0.06308261574560374,0.9111545194336418
2.0,1896.0,138.0,0.07278481012658228,0.8903544812758593,0.06040753117800814,0.9522919542765294
3.0,1273.0,83.0,0.06520031421838178,0.9942249295758592,0.06085595070412707,1.0052352774756739
4.0,951.0,66.0,0.0694006309148265,0.8989901982137367,0.058341546786732194,0.9015666301675292
5.0,766.0,47.0,0.06135770234986945,0.7737848844093047,0.04473295149721688,0.8563554460402188
6.0,645.0,33.0,0.05116279069767442,0.8773820477053922,0.042704435950262444,1.0593990954294978
7.0,544.0,37.0,0.06801470588235294,0.6534188575073263,0.04161187216483833,0.581420454946347
8.0,487.0,21.0,0.043121149897330596,0.8894499490866303,0.03676860025751818,0.8374022826342082
9.0,431.0,21.0,0.048723897911832945,0.8587238883614576,0.039896463839802235,0.9360817171975732
10.0,382.0,24.0,0.06282722513089005,0.7888941241873911,0.04663413541994431,0.6917819320591546
11.0,352.0,17.0,0.048295454545454544,0.6821516512978272,0.03142704084569936,0.5550722072328322
12.0,328.0,11.0,0.03353658536585366,0.8930904622593854,0.028979336533490375,0.820635658962566
13.0,299.0,14.0,0.046822742474916385,0.8342475553993846,0.03731458714246448,0.6935105944475707
14.0,280.0,10.0,0.03571428571428571,0.28749177372594736,0.00991350943882577,0.2225441315602946
15.0,256.0,15.0,0.05859375,0.9581005601024711,0.05303139631563493,0.9155721810809083
16.0,242.0,12.0,0.049586776859504134,1.075385279575538,0.05080560375947423,0.9852975526977429
17.0,231.0,8.0,0.03463203463203463,0.8069153654475403,0.027009719345524364,0.5712971602116784
18.0,218.0,8.0,0.03669724770642202,0.45900510348663737,0.01624796826501371,0.5395749923869121
19.0,202.0,12.0,0.0594059405940594,0.8024109855750837,0.044995008536920574,0.5971774114444127
20.0,194.0,9.0,0.04639175257731959,0.7722426248738437,0.03423735775302755,0.7469134734166709
21.0,183.0,10.0,0.0546448087431694,0.45113817259698996,0.02337503484958497,0.48616905141503347
22.0,179.0,5.0,0.027932960893854747,0.6785791476761431,0.018439650752069107,0.7563726644790227
23.0,171.0,5.0,0.029239766081871343,0.7227506168252074,0.020532687977988847,0.7134315809676308
24.0,161.0,8.0,0.049689440993788817,0.3059105558853436,0.014480973059661235,0.4858689648974106
25.0,155.0,7.0,0.04516129032258064,0.747911001747224,0.03231714205080598,0.2710092664674963
26.0,152.0,4.0,0.02631578947368421,0.78126672744554,0.02003248019091128,0.6307122142322179
27.0,144.0,6.0,0.041666666666666664,0.9161837753899361,0.03664735101559745,0.7183150381412874
28.0,137.0,8.0,0.058394160583941604,0.5251615312950679,0.028974429312831333,0.5350018633182259
29.0,136.0,4.0,0.029411764705882353,0.4557358347901821,0.013021023851148058,0.27830954317763235
30.0,127.0,8.0,0.06299212598425197,0.490311444147083,0.02905549298649381,0.31253930793684354
