num_nans,num_valids,vnr,avg_phi
1546.0,105.0,0.06791720569210867,0.8688017624667245
775.0,50.0,0.06451612903225806,0.6833859530235266
507.0,43.0,0.08481262327416174,0.717227454925317
384.0,28.0,0.07291666666666667,0.6351040272466205
303.0,27.0,0.0891089108910891,0.7401643277860233
248.0,27.0,0.10887096774193548,0.5877569928272035
221.0,14.0,0.06334841628959276,0.6723803757273046
194.0,12.0,0.061855670103092786,0.5551600933784366
169.0,14.0,0.08284023668639054,0.7352413728025172
157.0,8.0,0.050955414012738856,0.6218840217796966
143.0,7.0,0.04895104895104895,0.3468721904554144
128.0,9.0,0.0703125,0.5926786485636963
119.0,8.0,0.06722689075630252,1.0968220511006634
112.0,5.0,0.044642857142857144,0.38254993471348814
103.0,7.0,0.06796116504854369,0.36838713233911957
94.0,9.0,0.09574468085106383,1.0461546809003421
92.0,5.0,0.05434782608695652,0.4260432537222109
84.0,7.0,0.08333333333333333,0.5211973425817229
79.0,7.0,0.08860759493670886,0.9012253382952581
79.0,3.0,0.0379746835443038,0.8606293539088686
73.0,5.0,0.0684931506849315,0.22276331346651118
74.0,1.0,0.013513513513513514,2.028295546865915
69.0,2.0,0.028985507246376812,0.9967233227330214
65.0,3.0,0.046153846153846156,0.49814084165317585
63.0,3.0,0.047619047619047616,0.24200000770351193
58.0,5.0,0.08620689655172414,0.1876002665860506
59.0,2.0,0.03389830508474576,0.8351526429217353
55.0,3.0,0.05454545454545454,1.395440027869953
52.0,4.0,0.07692307692307693,0.2211385196898022
51.0,4.0,0.0784313725490196,0.7677829008665122
