num_nans,num_valids,vnr,avg_phi
2431.0,240.0,0.09872480460715755,0.6868127102617527
1214.0,121.0,0.09967051070840198,0.6411649107160076
808.0,82.0,0.10148514851485149,0.7158381826001479
616.0,51.0,0.08279220779220779,0.8289176714190425
485.0,49.0,0.10103092783505155,0.8003743015900012
399.0,46.0,0.11528822055137844,0.7153940789230211
345.0,36.0,0.10434782608695652,0.5931503287595891
305.0,28.0,0.09180327868852459,0.8269397673150906
269.0,27.0,0.10037174721189591,0.6340550718234766
254.0,13.0,0.051181102362204724,0.7013541884563597
221.0,21.0,0.09502262443438914,0.7282427955558991
204.0,18.0,0.08823529411764706,0.9264100823527718
182.0,23.0,0.12637362637362637,0.638279542544006
173.0,17.0,0.09826589595375723,0.6445206954720359
167.0,11.0,0.0658682634730539,0.7283309817254678
152.0,14.0,0.09210526315789473,0.7489367854559419
143.0,14.0,0.0979020979020979,0.6073178051549494
133.0,15.0,0.11278195488721804,0.7968203717020625
127.0,13.0,0.10236220472440945,1.0784334314817143
126.0,7.0,0.05555555555555555,0.588890634099735
111.0,16.0,0.14414414414414414,0.9106323724256465
114.0,7.0,0.06140350877192982,0.8943257921562564
109.0,7.0,0.06422018348623854,0.6127696943036965
102.0,9.0,0.08823529411764706,0.5908647839375387
104.0,2.0,0.019230769230769232,1.018829575160297
95.0,7.0,0.07368421052631578,1.0818560971078397
93.0,5.0,0.053763440860215055,0.6078190925185023
89.0,6.0,0.06741573033707865,0.8315557750953847
86.0,6.0,0.06976744186046512,1.059832571378227
82.0,7.0,0.08536585365853659,0.9664340947973135
