hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,2524.0,179.0,0.07091917591125198,0.6926301828232938,0.045867851544716814,0.6429051626617216
2.0,1259.0,92.0,0.07307386814932486,0.6440412515461391,0.04385773141542917,0.6023292581279714
3.0,841.0,60.0,0.0713436385255648,0.6628675919380336,0.044142125989214236,0.7267425922469338
4.0,623.0,52.0,0.08346709470304976,0.6533483744140989,0.05033202291782688,0.5862435131450016
5.0,497.0,43.0,0.08651911468812877,0.674649690259669,0.053722104965121795,0.6412345034857927
6.0,415.0,35.0,0.08433734939759036,0.554512805777149,0.043128773782667156,0.4751823040255203
7.0,360.0,26.0,0.07222222222222222,0.6068770554892607,0.040877729126219634,0.4660364571825165
8.0,307.0,30.0,0.09771986970684039,0.6229458695133945,0.055455121915138975,0.5443473871873719
9.0,281.0,19.0,0.06761565836298933,0.658396419074834,0.041698439874739486,0.4573096194170891
10.0,250.0,20.0,0.08,0.5810220189465259,0.04303866807011304,0.4990186691686353
11.0,228.0,17.0,0.07456140350877193,0.38024789134726467,0.026384547562871428,0.34972942260030804
12.0,208.0,17.0,0.08173076923076923,0.724852336061823,0.05476662094689329,0.7065545569532728
13.0,195.0,12.0,0.06153846153846154,0.5374981238649646,0.031159311528403746,0.5591433221613968
14.0,180.0,13.0,0.07222222222222222,0.47788935865274695,0.03218943866572908,0.3055964596755749
15.0,165.0,15.0,0.09090909090909091,0.9211165044069478,0.07675970870057898,1.0118124372317083
16.0,157.0,11.0,0.07006369426751592,0.6417052360349511,0.04201641426419323,0.5306215670668595
17.0,154.0,5.0,0.032467532467532464,1.0117847805237492,0.03181713146301099,0.9495950309139719
18.0,142.0,8.0,0.056338028169014086,0.7075654959506097,0.03773682645069918,0.7343506136847451
19.0,136.0,6.0,0.04411764705882353,0.9086355174698544,0.038393050033937504,0.8065930694605287
20.0,122.0,13.0,0.10655737704918032,0.7149071345464323,0.0688429092526194,0.7119735217322392
21.0,118.0,10.0,0.0847457627118644,0.5739463050855446,0.04483955508480817,0.32966981321490996
22.0,114.0,8.0,0.07017543859649122,0.973107107689358,0.06381030214356447,1.0216365963546667
23.0,111.0,6.0,0.05405405405405406,0.9821163514032049,0.05036494109760026,0.6013968544484054
24.0,103.0,9.0,0.08737864077669903,0.8467736652936977,0.06804431238967214,0.8588179254218239
25.0,104.0,4.0,0.038461538461538464,0.517763264533912,0.019176417204959703,0.30617660889690834
26.0,97.0,6.0,0.061855670103092786,0.7187880506560602,0.04187114858190642,0.590138098123879
27.0,95.0,5.0,0.05263157894736842,0.39747765563876836,0.019873882781938416,0.29281493494571126
28.0,88.0,8.0,0.09090909090909091,0.46317508845186994,0.03859792403765583,0.2677984428509207
29.0,85.0,8.0,0.09411764705882353,0.43480338505243554,0.03740244172494069,0.16321159599833407
30.0,84.0,6.0,0.07142857142857142,0.8103392387507747,0.054022615916718315,0.7458285907896448
