hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,1850.0,176.0,0.09513513513513513,0.7437498105941845,0.06461005264786598,0.7921852574235139
2.0,910.0,103.0,0.11318681318681319,0.781256044534478,0.07943669554496663,0.796854466213263
3.0,622.0,53.0,0.08520900321543408,0.7349721758924088,0.05770892640340393,0.7498702734903839
4.0,462.0,44.0,0.09523809523809523,0.8535169787482448,0.07421886771723868,0.7748618804877985
5.0,366.0,39.0,0.10655737704918032,0.6721014894574451,0.06472088416997618,0.6962852326576826
6.0,312.0,25.0,0.08012820512820513,0.8677900812690615,0.06437611878850605,0.8271116531786021
7.0,266.0,23.0,0.08646616541353383,0.7379120872699956,0.058726567498996185,0.7387007040136089
8.0,232.0,21.0,0.09051724137931035,0.5357961397645127,0.044473197371757964,0.48355432102694956
9.0,209.0,16.0,0.07655502392344497,0.7228498490910518,0.05140265593536368,0.617748573540935
10.0,186.0,16.0,0.08602150537634409,0.8913292619360375,0.07060033757909207,0.8945172901743359
11.0,172.0,12.0,0.06976744186046512,0.7810414293217277,0.050937484520982235,0.5770137098750013
12.0,157.0,11.0,0.07006369426751592,0.7597789984752463,0.04974743442397445,0.6587479402936505
13.0,144.0,11.0,0.0763888888888889,0.7111331236828186,0.05046751200329679,0.5580669196688969
14.0,135.0,9.0,0.06666666666666667,0.6122716580842767,0.03826697863026729,0.45186716908601415
15.0,128.0,7.0,0.0546875,0.5654440216011967,0.029319319638580567,0.2831958307951316
16.0,115.0,11.0,0.09565217391304348,0.7776437187264599,0.06788953099992905,0.5956308342007394
17.0,106.0,13.0,0.12264150943396226,0.885031482926486,0.09668411158020436,0.8119671773322311
18.0,106.0,6.0,0.05660377358490566,0.6946693265297731,0.03721442820695212,0.5920937154602581
19.0,100.0,6.0,0.06,0.5736862998954121,0.0324728094280422,0.5503545655836016
20.0,95.0,6.0,0.06315789473684211,1.0317487103559548,0.06129200259540326,0.5854272260127383
21.0,89.0,7.0,0.07865168539325842,0.8344760146302247,0.06084720940012054,0.6085555019524156
22.0,87.0,5.0,0.05747126436781609,0.8743632168734006,0.047519740047467424,0.7597982309280261
23.0,79.0,9.0,0.11392405063291139,0.8248749846589949,0.08436221434012448,0.8024216379382629
24.0,82.0,2.0,0.024390243902439025,0.9813171128588202,0.023364693163305243,0.6187037579526055
25.0,73.0,8.0,0.1095890410958904,0.7958845200657769,0.07860587852501501,0.8756853291098196
26.0,70.0,7.0,0.1,0.9549796051822087,0.08681632774383716,0.6947264193864362
27.0,71.0,4.0,0.056338028169014086,0.7763087936964883,0.04140313566381271,0.5207294712173717
28.0,66.0,6.0,0.09090909090909091,0.7637677308707936,0.06364731090589947,0.6112702166996926
29.0,65.0,4.0,0.06153846153846154,0.969153506462332,0.05618281196883084,0.7345441194793473
30.0,63.0,4.0,0.06349206349206349,0.501445819443395,0.029937063847366864,0.3295041800850767
