num_nans,num_valids,vnr,avg_phi
2944.0,137.0,0.04653532608695652,0.7717487263224564
1474.0,66.0,0.04477611940298507,0.7710763429922339
975.0,52.0,0.05333333333333334,0.8347708019874732
738.0,32.0,0.04336043360433604,0.7587398340172362
587.0,29.0,0.049403747870528106,0.8303831440930854
492.0,21.0,0.042682926829268296,0.7443466864700609
418.0,22.0,0.05263157894736842,0.6572580735790635
366.0,19.0,0.05191256830601093,0.3967627152230501
331.0,11.0,0.03323262839879154,0.9895492826214457
298.0,10.0,0.03355704697986577,0.7512524126022826
276.0,4.0,0.014492753623188406,0.9620253766736664
245.0,11.0,0.044897959183673466,0.7433278109432209
226.0,11.0,0.048672566371681415,0.5588729734925375
213.0,7.0,0.03286384976525822,0.6103549820133712
201.0,4.0,0.01990049751243781,0.36000171298981576
187.0,5.0,0.026737967914438502,1.119868481601336
177.0,4.0,0.022598870056497175,0.5108334318845507
163.0,8.0,0.049079754601226995,0.5968221930026435
158.0,4.0,0.02531645569620253,0.5714009257171462
152.0,2.0,0.013157894736842105,0.6326191209045404
142.0,4.0,0.028169014084507043,0.6714373784730829
138.0,2.0,0.014492753623188406,1.0881366174792337
129.0,4.0,0.031007751937984496,0.6061258604780382
126.0,2.0,0.015873015873015872,0.9186864414949579
121.0,2.0,0.01652892561983471,1.3855266968428195
114.0,4.0,0.03508771929824561,0.5151873696814578
110.0,4.0,0.03636363636363636,0.7891468430014438
108.0,2.0,0.018518518518518517,0.7307842516939569
104.0,2.0,0.019230769230769232,0.31005594585299845
101.0,1.0,0.009900990099009901,0.44624521018935775
