hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,2875.0,165.0,0.057391304347826085,0.7751981164165449,0.04207489776602958,0.8581667858330054
2.0,1449.0,71.0,0.04899930986887509,0.7632195884522105,0.035650388671122996,0.7650772387708963
3.0,967.0,46.0,0.047569803516028956,0.8276536831275056,0.03758348413017301,0.9053120011761944
4.0,724.0,36.0,0.049723756906077346,0.7106944331737141,0.033664473150333815,0.6756817987601419
5.0,570.0,38.0,0.06666666666666667,0.6784579620490693,0.04240362262806683,0.8522868362782992
6.0,486.0,20.0,0.0411522633744856,0.5991831249298452,0.023683127467582808,0.6002439975759253
7.0,410.0,24.0,0.05853658536585366,0.6787002156540837,0.03753180916059449,0.636515998338027
8.0,358.0,22.0,0.061452513966480445,0.5841118908647134,0.03381700420795709,0.5440861869423265
9.0,323.0,14.0,0.043343653250773995,0.8497771134703853,0.0353023133192445,0.6770413337204689
10.0,291.0,13.0,0.044673539518900345,0.7179734110450725,0.030702810340743233,0.6102552844429346
11.0,263.0,13.0,0.049429657794676805,0.9526598497871075,0.04487165959142172,0.7890190545071459
12.0,246.0,7.0,0.028455284552845527,1.0002932433323515,0.02767609764160657,0.7116878137541516
13.0,221.0,12.0,0.05429864253393665,0.622695286451719,0.03207014350824304,0.45873360845891525
14.0,208.0,9.0,0.04326923076923077,0.5856405735089194,0.024289240375945965,0.49019245923165705
15.0,193.0,9.0,0.046632124352331605,0.9552149910137641,0.04255908375803898,0.7875023031564218
16.0,181.0,9.0,0.049723756906077346,0.8419849086638006,0.03988349567354845,0.7159894653240261
17.0,169.0,9.0,0.05325443786982249,0.5933890204973865,0.030002815643126284,0.6063079580875163
18.0,160.0,8.0,0.05,0.773189981380194,0.036818570541913995,0.6876829018739438
19.0,150.0,10.0,0.06666666666666667,0.7435669045628315,0.04647293153517697,0.7513602548183396
20.0,147.0,5.0,0.034013605442176874,0.5032981804859564,0.016555861200195934,0.3340106901219679
21.0,139.0,5.0,0.03597122302158273,0.7218386649917721,0.02506384253443653,0.6620086785768172
22.0,132.0,6.0,0.045454545454545456,1.1223178662915478,0.04879642896919774,1.1002427004353659
23.0,125.0,7.0,0.056,0.8863563832787948,0.04700374759811791,0.905555756901762
24.0,117.0,9.0,0.07692307692307693,0.6288172198232116,0.04491551570165797,0.4972347161123385
25.0,117.0,4.0,0.03418803418803419,1.065857669127944,0.03523496426869236,0.7042683016373945
26.0,112.0,4.0,0.03571428571428571,0.3147303221973146,0.010852769730941883,0.2230891686650687
27.0,110.0,2.0,0.01818181818181818,0.6200110330994459,0.011071625591061535,0.5535812795530771
28.0,103.0,5.0,0.04854368932038835,0.4965669933801468,0.02298921265648828,0.4330484741315435
29.0,99.0,5.0,0.050505050505050504,0.7956825244800487,0.03825396752307926,0.6277236061819855
30.0,93.0,8.0,0.08602150537634409,0.7401712013175021,0.058627421886534824,0.7804857023453134
