num_nans,num_valids,vnr,avg_phi
2220.0,89.0,0.04009009009009009,0.6289662770985133
1103.0,51.0,0.04623753399818677,0.789833988624727
738.0,31.0,0.04200542005420054,0.7453952467709912
558.0,19.0,0.034050179211469536,0.7993970663394319
441.0,20.0,0.045351473922902494,0.8516550005687625
370.0,14.0,0.03783783783783784,0.6297738324769029
313.0,16.0,0.051118210862619806,0.5637687416047845
284.0,4.0,0.014084507042253521,0.2274862701591007
248.0,8.0,0.03225806451612903,0.6666787412489542
223.0,7.0,0.03139013452914798,0.6723496224186352
202.0,7.0,0.034653465346534656,0.47975421174377925
183.0,9.0,0.04918032786885246,0.38406948845985234
167.0,10.0,0.059880239520958084,1.0144269118895812
160.0,4.0,0.025,0.856523404310207
149.0,4.0,0.026845637583892617,0.875955950117952
142.0,2.0,0.014084507042253521,0.133802288138945
133.0,2.0,0.015037593984962405,0.5918093087189551
123.0,5.0,0.04065040650406504,0.8507685801004939
119.0,2.0,0.01680672268907563,1.0208731663173023
113.0,2.0,0.017699115044247787,1.2619553643862558
105.0,4.0,0.0380952380952381,1.1421674030355915
103.0,1.0,0.009708737864077669,0.7689366114897664
98.0,2.0,0.02040816326530612,0.8425418568240323
94.0,2.0,0.02127659574468085,1.0852028989550444
90.0,2.0,0.022222222222222223,1.0830212046120204
83.0,5.0,0.060240963855421686,1.132775305302714
83.0,2.0,0.024096385542168676,0.3221321415206962
80.0,2.0,0.025,0.6046279723983219
78.0,1.0,0.01282051282051282,0.4330232372861601
74.0,2.0,0.02702702702702703,0.8339848445733437
