num_nans,num_valids,vnr,avg_phi
1764.0,150.0,0.08503401360544217,0.7089122635583942
882.0,75.0,0.08503401360544217,0.7187717067151103
584.0,54.0,0.09246575342465753,0.6206571828802133
442.0,36.0,0.08144796380090498,0.5816812026781046
345.0,37.0,0.1072463768115942,0.6281295128841158
294.0,25.0,0.08503401360544217,0.5927965628415727
253.0,20.0,0.07905138339920949,0.6808511091466919
225.0,14.0,0.06222222222222222,0.6971226495656022
195.0,17.0,0.08717948717948718,0.5021352464298136
177.0,14.0,0.07909604519774012,0.6433651799962127
160.0,14.0,0.0875,0.6520970522360674
151.0,8.0,0.052980132450331126,0.7273431713737153
136.0,11.0,0.08088235294117647,0.7428989476900523
127.0,9.0,0.07086614173228346,0.7812296954278097
114.0,13.0,0.11403508771929824,0.5079846827959753
114.0,5.0,0.043859649122807015,0.7893411910626312
102.0,10.0,0.09803921568627451,0.5719359605767582
97.0,9.0,0.09278350515463918,0.361578143949633
93.0,7.0,0.07526881720430108,0.877097137147459
89.0,6.0,0.06741573033707865,0.780814796838047
85.0,6.0,0.07058823529411765,0.4032724166157487
82.0,5.0,0.06097560975609756,0.28407102891102654
79.0,4.0,0.05063291139240506,0.6842814042214596
77.0,2.0,0.025974025974025976,1.0432344867029553
70.0,6.0,0.08571428571428572,0.7300962288963248
69.0,4.0,0.057971014492753624,0.4098897600554201
65.0,5.0,0.07692307692307693,0.7476834168615776
62.0,6.0,0.0967741935483871,0.805669905299761
62.0,4.0,0.06451612903225806,0.7284335701636004
59.0,4.0,0.06779661016949153,0.34172392298516335
