num_nans,num_valids,vnr,avg_phi
2896.0,281.0,0.09703038674033149,0.833091700084509
1464.0,124.0,0.08469945355191257,0.8520896980801199
966.0,93.0,0.09627329192546584,0.7788073071970489
725.0,69.0,0.09517241379310344,0.878682148467014
574.0,61.0,0.10627177700348432,0.8972366560491086
487.0,42.0,0.08624229979466119,0.8481737954164006
417.0,36.0,0.08633093525179857,0.7089035995828924
360.0,37.0,0.10277777777777777,0.8686340134394418
315.0,38.0,0.12063492063492064,0.6562367281083988
291.0,26.0,0.08934707903780069,0.7872119836695362
264.0,24.0,0.09090909090909091,0.8390753472535333
240.0,24.0,0.1,0.8349179735629108
224.0,20.0,0.08928571428571429,0.7138090291678005
205.0,21.0,0.1024390243902439,0.6252361070212045
192.0,19.0,0.09895833333333333,0.7923384399326113
183.0,15.0,0.08196721311475409,0.9978085700531346
166.0,20.0,0.12048192771084337,0.8091974398968984
155.0,21.0,0.13548387096774195,0.7341762711997891
155.0,12.0,0.07741935483870968,0.6817758335546519
148.0,10.0,0.06756756756756757,1.0066854378676038
144.0,7.0,0.04861111111111111,1.0017486543194576
134.0,10.0,0.07462686567164178,0.833052578337389
128.0,10.0,0.078125,0.8506152469505448
116.0,16.0,0.13793103448275862,0.9297958187186492
114.0,13.0,0.11403508771929824,0.8350045660231419
112.0,10.0,0.08928571428571429,0.8618432830717853
112.0,5.0,0.044642857142857144,1.167456244264984
105.0,8.0,0.0761904761904762,0.8606658448339981
104.0,5.0,0.04807692307692308,0.46681131691919847
97.0,8.0,0.08247422680412371,0.4700960102093038
