hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,1552.0,98.0,0.06314432989690721,0.5860993081743023,0.034810746788534325,0.546260746114972
2.0,777.0,48.0,0.06177606177606178,0.656415677388534,0.0381914575935147,0.6520489164324761
3.0,515.0,35.0,0.06796116504854369,0.5732962495745684,0.03648248860929072,0.6108569913082955
4.0,389.0,23.0,0.05912596401028278,0.6021151951859702,0.03361322691572164,0.5977773659247403
5.0,309.0,21.0,0.06796116504854369,0.7681464012042618,0.04888204371299848,0.8173280316220467
6.0,257.0,18.0,0.07003891050583658,0.544838847682063,0.03566217912100775,0.5970228884186156
7.0,223.0,12.0,0.053811659192825115,0.6983615411116489,0.03566101486527569,0.7065004914348209
8.0,196.0,10.0,0.05102040816326531,0.9528840568021625,0.04625650761175546,0.9715698558454543
9.0,177.0,6.0,0.03389830508474576,0.6334096182446217,0.020767528467036778,0.5936611801466019
10.0,156.0,9.0,0.057692307692307696,0.614445192753734,0.03351519233202186,0.5876261775187157
11.0,143.0,7.0,0.04895104895104895,0.4884347523321823,0.022793621775501847,0.5041494588475566
12.0,130.0,7.0,0.05384615384615385,0.585280760766682,0.0299048563895385,0.6742268530128221
13.0,121.0,5.0,0.04132231404958678,1.0417723159245516,0.04134017126684728,0.6593642121143256
14.0,112.0,5.0,0.044642857142857144,0.6036440639826737,0.025796754871054428,0.5089130133402785
15.0,107.0,3.0,0.028037383177570093,0.9633175857295654,0.02627229779262451,0.6212903533690725
16.0,97.0,6.0,0.061855670103092786,0.6650380048151368,0.038740077950396315,0.6065654641529064
17.0,94.0,3.0,0.031914893617021274,1.3302247825878457,0.041140972657356056,1.4279143070349996
18.0,87.0,4.0,0.04597701149425287,1.0248887155126896,0.04505005342912921,1.0379171383531913
19.0,81.0,5.0,0.06172839506172839,0.6921472176261165,0.040241117303843985,0.6295616959178533
20.0,80.0,2.0,0.025,0.4865422250025825,0.011866883536648352,0.4411402569211118
21.0,77.0,1.0,0.012987012987012988,0.5844835066565611,0.007493378290468733,0.295988442473515
22.0,71.0,4.0,0.056338028169014086,1.0216945365593288,0.05449037528316421,1.1272533392919115
23.0,66.0,5.0,0.07575757575757576,1.1784025041213368,0.08298609183953076,1.0467656198110484
24.0,67.0,1.0,0.014925373134328358,1.423204934682211,0.020929484333561926,0.7220672095078865
25.0,61.0,5.0,0.08196721311475409,0.5622595012438243,0.04259541676089579,0.44575985329922874
26.0,60.0,3.0,0.05,0.4313041374832231,0.020538292261105862,0.16422905250757755
27.0,60.0,1.0,0.016666666666666666,0.4256638750845946,0.006978096312862206,0.21632098569872824
28.0,57.0,1.0,0.017543859649122806,1.9784542671504421,0.03411128046811107,1.0062827738092759
29.0,53.0,3.0,0.05660377358490566,0.2525943857641458,0.013531842094507812,0.24455030846423403
30.0,53.0,2.0,0.03773584905660377,0.18813527989001788,0.00684128290509156,0.11303853211695634
