num_nans,num_valids,vnr,avg_phi
4336.0,352.0,0.08118081180811808,0.7015380414232948
2171.0,173.0,0.07968678028558268,0.7306768139330287
1431.0,131.0,0.09154437456324249,0.6964664738254683
1088.0,84.0,0.07720588235294118,0.688110862321353
873.0,64.0,0.07331042382588775,0.5897203474591419
722.0,59.0,0.0817174515235457,0.6825735753376941
616.0,53.0,0.08603896103896104,0.7280918438679443
547.0,39.0,0.0712979890310786,0.9714673251843107
487.0,33.0,0.06776180698151951,0.6786349102844187
438.0,30.0,0.0684931506849315,0.6353377648314957
400.0,26.0,0.065,0.5153552532516922
368.0,22.0,0.059782608695652176,0.6072941271330616
339.0,21.0,0.061946902654867256,0.6741312729137364
310.0,24.0,0.07741935483870968,0.6311044406658757
294.0,18.0,0.061224489795918366,0.9549389294941665
266.0,27.0,0.10150375939849623,0.7056372578042284
259.0,16.0,0.06177606177606178,0.5414489298160831
244.0,16.0,0.06557377049180328,0.6067806401363436
228.0,18.0,0.07894736842105263,0.7409094011720021
218.0,16.0,0.07339449541284404,0.7472927891995435
208.0,15.0,0.07211538461538461,0.9534165431744628
204.0,9.0,0.04411764705882353,0.7493343849737509
187.0,16.0,0.0855614973262032,0.5573611730292429
175.0,20.0,0.11428571428571428,0.7405349050672706
173.0,14.0,0.08092485549132948,0.8770899899491608
167.0,13.0,0.07784431137724551,0.5713070108030975
166.0,7.0,0.04216867469879518,0.7625605027061667
157.0,10.0,0.06369426751592357,0.35294990201597004
153.0,8.0,0.05228758169934641,0.47053236310834834
145.0,11.0,0.07586206896551724,0.949372700237454
