hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,2724.0,236.0,0.08663729809104258,0.9822013181105195,0.07831064563313603,1.0600205692092624
2.0,1361.0,119.0,0.08743570903747244,0.9098674774640105,0.07315826339068732,0.8709971303553826
3.0,914.0,72.0,0.0787746170678337,0.8079047397709619,0.05899507227536435,0.7766859620937191
4.0,678.0,62.0,0.09144542772861357,1.0413056731141832,0.08724452936902619,0.8669376709290971
5.0,550.0,42.0,0.07636363636363637,0.926516451322543,0.06573258607355881,0.971269356566768
6.0,461.0,32.0,0.06941431670281996,0.8987718397769029,0.05833813158795313,0.8549088936474009
7.0,386.0,36.0,0.09326424870466321,0.9637273707831111,0.08221370935590522,0.8892278808687774
8.0,338.0,32.0,0.09467455621301775,0.9907240410745574,0.085684241390232,0.8250840563218119
9.0,300.0,28.0,0.09333333333333334,0.999112371465144,0.08529008049092691,1.0065467771226002
10.0,279.0,17.0,0.06093189964157706,0.9753755975345925,0.05601819310164889,0.9847905253989284
11.0,260.0,9.0,0.03461538461538462,0.8926381198910536,0.029865215907135628,0.7099797316670663
12.0,228.0,18.0,0.07894736842105263,0.8726321274569452,0.06385113127733746,0.7634930328068453
13.0,205.0,22.0,0.1073170731707317,0.8180549004635025,0.07928285378941431,0.6330007699906811
14.0,193.0,18.0,0.09326424870466321,0.9723979417649156,0.08295337891833403,0.8994596954934277
15.0,183.0,14.0,0.07650273224043716,0.9426932258352988,0.06699342721672173,0.9523796121931962
16.0,165.0,20.0,0.12121212121212122,0.8617913578277688,0.09316663327867769,0.8311218079857826
17.0,164.0,10.0,0.06097560975609756,0.8949956433990718,0.05143653122983171,0.8334849437932085
18.0,144.0,20.0,0.1388888888888889,0.8147146268969812,0.09935544230450992,0.7604671548942361
19.0,145.0,10.0,0.06896551724137931,0.9970827799905709,0.06432792128971423,0.7592182122311307
20.0,138.0,10.0,0.07246376811594203,1.0744475221387888,0.07259780554991815,1.0036255234067404
21.0,133.0,7.0,0.05263157894736842,1.3205525056763545,0.06602762528381773,1.3342110017397069
22.0,129.0,5.0,0.03875968992248062,0.6363339705265283,0.023743804870392845,0.45297663817260375
23.0,122.0,6.0,0.04918032786885246,0.5483790934344558,0.025705270004740117,0.5660387990741442
24.0,109.0,14.0,0.12844036697247707,1.1140576053410916,0.1268033046729698,1.1085587077544679
25.0,111.0,7.0,0.06306306306306306,0.9740216186754512,0.05778094348074711,0.763474779420241
26.0,105.0,8.0,0.0761904761904762,1.11514477917703,0.07894830295058619,1.1067204450249015
27.0,105.0,4.0,0.0380952380952381,0.43690314653409157,0.016033142992076758,0.30050901863553114
28.0,100.0,5.0,0.05,0.9619317923439674,0.04580627582590321,0.9176238269445537
29.0,100.0,2.0,0.02,1.4635133351475798,0.028696339904854505,1.0459826612503456
30.0,94.0,4.0,0.0425531914893617,1.2442227905698364,0.050784603696728034,1.2188346054820782
