hop,num_nans,num_valids,vnr,raw_avg_phi,zeroed_avg_phi,linear_avg_phi
1.0,5108.0,336.0,0.06577916992952232,1.0298085345899086,0.06355908663155937,0.8814940522171903
2.0,2557.0,165.0,0.06452874462260462,0.9233030209991839,0.05596803764322753,0.9077235321326776
3.0,1721.0,93.0,0.054038349796629866,1.0540049496825457,0.05403663744237968,0.9987962569066994
4.0,1285.0,76.0,0.05914396887159533,0.8992110405741279,0.0502131073355134,0.8759090417364206
5.0,1039.0,49.0,0.04716073147256978,1.020840788094961,0.04597536637560027,0.957917172428769
6.0,869.0,38.0,0.04372842347525892,0.9990397245978161,0.041856129586237065,1.0154708827177352
7.0,744.0,33.0,0.04435483870967742,0.9555730586209366,0.04058418395687375,0.8038289565539004
8.0,648.0,32.0,0.04938271604938271,1.212112965282867,0.05704061013095844,1.1649972261534502
9.0,575.0,29.0,0.050434782608695654,0.9361028683872802,0.04494533639607802,0.9106071695512674
10.0,526.0,18.0,0.034220532319391636,0.9024605135962863,0.02986082581752417,0.8236090972379402
11.0,477.0,17.0,0.03563941299790356,0.6958140299879505,0.023945017226305987,0.7397882113258474
12.0,436.0,17.0,0.0389908256880734,1.1150559170044352,0.04184536553879779,0.9589038413969901
13.0,410.0,8.0,0.01951219512195122,1.081675979350377,0.02070193261914597,1.0994619201407207
14.0,375.0,13.0,0.034666666666666665,0.9962417683656357,0.033379234507096046,0.8189145609481085
15.0,353.0,9.0,0.025495750708215296,1.1647579278503173,0.02895807002942778,1.057382432780242
16.0,327.0,13.0,0.039755351681957186,1.0444345503229753,0.03993426221823141,0.9553945673951817
17.0,314.0,6.0,0.01910828025477707,0.9415289083822115,0.017653667032166465,0.7684874534344294
18.0,290.0,12.0,0.041379310344827586,0.8208958533452777,0.032618378278620304,0.6640163059212124
19.0,281.0,5.0,0.017793594306049824,1.4700830269979326,0.02570075222024358,1.103009654553075
20.0,263.0,9.0,0.034220532319391636,0.9082373739396172,0.03005197193182557,0.7954478884232845
21.0,251.0,8.0,0.03187250996015936,1.1226825751794065,0.03467745405959557,0.7095361203851202
22.0,238.0,9.0,0.037815126050420166,0.8005804197911789,0.029170946470123926,0.8898432766265301
23.0,229.0,7.0,0.03056768558951965,1.4025416187921043,0.04160081072688444,1.1609592715810206
24.0,218.0,8.0,0.03669724770642202,1.2827019540834694,0.04540537890560953,1.5576794566824048
25.0,214.0,3.0,0.014018691588785047,0.5755180146257914,0.00795647024828283,0.5529484836291083
26.0,205.0,4.0,0.01951219512195122,1.0193122079710037,0.01950836761666993,0.8751511374302977
27.0,196.0,5.0,0.025510204081632654,0.8176184323314866,0.020338766973420064,0.6340027681782497
28.0,190.0,4.0,0.021052631578947368,1.0418593275332855,0.021481635619243,0.9326399368513146
29.0,181.0,6.0,0.03314917127071823,0.6170509534629736,0.01979842631432001,0.4455623872677098
30.0,175.0,6.0,0.03428571428571429,0.795021106788168,0.026354290832756956,0.8715972621714423
